"","season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon"
"1016",2023,3,"MCG","Anthony Caminiti","St Kilda","Forward","Home","Essendon",6,1,1,2,8,70,0,0,0
"1017",2023,3,"MCG","Hunter Clark","St Kilda","INT","Home","Essendon",7,0,0,14,21,66,11,0,0
"1018",2023,3,"MCG","Zaine Cordy","St Kilda","INT","Home","Essendon",1,0,0,0,1,30,2,0,0
"1019",2023,3,"MCG","Brad Crouch","St Kilda","Mid","Home","Essendon",18,0,0,14,32,78,21,0,0
"1020",2023,3,"MCG","Jack Higgins","St Kilda","Forward","Home","Essendon",9,4,0,9,18,78,0,0,0
"1021",2023,3,"MCG","Mitch Owens","St Kilda","Forward","Home","Essendon",8,1,2,6,14,87,2,0,0
"1022",2023,3,"MCG","Rowan Marshall","St Kilda","Ruck","Home","Essendon",14,0,1,5,19,88,24,0,0
"1023",2023,3,"MCG","Jade Gresham","St Kilda","Forward","Home","Essendon",14,1,1,9,23,88,11,0,0
"1024",2023,3,"MCG","Sebastian Ross","St Kilda","Mid","Home","Essendon",15,0,0,9,24,81,25,0,0
"1025",2023,3,"MCG","Nasiah Wanganeen-Milera","St Kilda","Back","Home","Essendon",15,0,0,4,19,81,0,4,4
"1026",2023,3,"MCG","Liam Stocker","St Kilda","Back","Home","Essendon",8,0,0,9,17,67,0,0,0
"1027",2023,3,"MCG","Mason Wood","St Kilda","Mid","Home","Essendon",21,1,0,6,27,80,0,0,0
"1028",2023,3,"MCG","Dougal Howard","St Kilda","Back","Home","Essendon",11,0,0,2,13,94,0,0,0
"1029",2023,3,"MCG","Jimmy Webster","St Kilda","INT","Home","Essendon",10,0,0,6,16,58,0,0,0
"1030",2023,3,"MCG","Jack Sinclair","St Kilda","Back","Home","Essendon",14,0,0,12,26,90,6,4,3
"1031",2023,3,"MCG","Marcus Windhager","St Kilda","Mid","Home","Essendon",5,1,0,9,14,85,4,0,0
"1032",2023,3,"MCG","Bradley Hill","St Kilda","Forward","Home","Essendon",11,1,0,12,23,95,0,0,0
"1033",2023,3,"MCG","Ben Paton","St Kilda","SUB","Home","Essendon",3,0,0,3,6,33,0,0,0
"1034",2023,3,"MCG","Mattaes Phillipou","St Kilda","Forward","Home","Essendon",4,0,1,10,14,88,6,0,0
"1035",2023,3,"MCG","Callum Wilkie","St Kilda","Back","Home","Essendon",15,0,0,4,19,100,0,0,0
"1036",2023,3,"MCG","Harrison Jones","Essendon","Forward","Away","St Kilda",6,0,1,5,11,55,0,0,0
"1037",2023,3,"MCG","Jake Kelly","Essendon","Back","Away","St Kilda",15,0,0,14,29,95,0,0,0
"1038",2023,3,"MCG","Nic Martin","Essendon","INT","Away","St Kilda",19,1,2,9,28,96,0,0,0
"1039",2023,3,"MCG","Andrew McGrath","Essendon","Back","Away","St Kilda",12,0,0,12,24,85,0,2,2
"1040",2023,3,"MCG","Jake Stringer","Essendon","Forward","Away","St Kilda",5,1,0,3,8,80,0,0,0
"1041",2023,3,"MCG","Sam Weideman","Essendon","Forward","Away","St Kilda",5,0,0,5,10,83,6,0,0
"1042",2023,3,"MCG","Will Setterfield","Essendon","Mid","Away","St Kilda",12,0,0,9,21,79,19,0,0
"1043",2023,3,"MCG","Dylan Shiel","Essendon","Mid","Away","St Kilda",15,2,0,7,22,71,23,0,0
"1044",2023,3,"MCG","Kyle Langford","Essendon","Forward","Away","St Kilda",13,1,0,4,17,81,0,1,1
"1045",2023,3,"MCG","Jayden Laverde","Essendon","Back","Away","St Kilda",10,0,0,6,16,91,0,0,0
"1046",2023,3,"MCG","Mason Redman","Essendon","Back","Away","St Kilda",15,0,0,5,20,87,0,5,3
"1047",2023,3,"MCG","Archie Perkins","Essendon","Forward","Away","St Kilda",11,2,1,3,14,82,0,0,0
"1048",2023,3,"MCG","Jordan Ridley","Essendon","Back","Away","St Kilda",17,0,0,4,21,78,0,0,0
"1049",2023,3,"MCG","Jye Caldwell","Essendon","Back","Away","St Kilda",7,2,1,11,18,88,3,0,0
"1050",2023,3,"MCG","Dyson Heppell","Essendon","Mid","Away","St Kilda",6,0,0,10,16,79,0,0,0
"1051",2023,3,"MCG","Sam Draper","Essendon","Ruck","Away","St Kilda",5,0,0,4,9,82,22,0,0
"1052",2023,3,"MCG","Darcy Parish","Essendon","INT","Away","St Kilda",17,1,0,18,35,78,21,0,0
"1053",2023,3,"MCG","Jye Menzie","Essendon","Forward","Away","St Kilda",4,1,0,4,8,73,0,0,0
"1054",2023,3,"MCG","Massimo D'Ambrosio","Essendon","INT","Away","St Kilda",17,0,0,10,27,78,0,0,0
"1055",2023,3,"MCG","Zach Merrett","Essendon","Mid","Away","St Kilda",13,0,0,12,25,86,18,0,0
"1056",2023,3,"MCG","Sam Durham","Essendon","Mid","Away","St Kilda",9,0,0,7,16,70,0,0,0
"1057",2023,3,"MCG","Alwyn Davey Jnr","Essendon","INT","Away","St Kilda",7,0,0,5,12,68,0,0,0
"1058",2023,3,"MCG","Nick Hind","Essendon","SUB","Away","St Kilda",10,0,0,3,13,34,0,0,0
"1059",2023,3,"Adelaide Oval","Aliir Aliir","Port Adelaide","Back","Home","Adelaide Crows",7,0,0,3,10,100,0,0,0
"1060",2023,3,"Adelaide Oval","Travis Boak","Port Adelaide","INT","Home","Adelaide Crows",6,0,1,5,11,76,10,0,0
"1061",2023,3,"Adelaide Oval","Riley Bonner","Port Adelaide","INT","Home","Adelaide Crows",11,0,0,4,15,68,0,2,2
"1062",2023,3,"Adelaide Oval","Zak Butters","Port Adelaide","Mid","Home","Adelaide Crows",9,1,0,6,15,77,4,0,0
"1063",2023,3,"Adelaide Oval","Tom Clurey","Port Adelaide","Back","Home","Adelaide Crows",2,0,0,1,3,93,0,0,0
"1064",2023,3,"Adelaide Oval","Orazio Fantasia","Port Adelaide","SUB","Home","Adelaide Crows",2,1,0,3,5,29,0,0,0
"1065",2023,3,"Adelaide Oval","Jeremy Finlayson","Port Adelaide","INT","Home","Adelaide Crows",4,0,0,5,9,65,8,0,0
"1066",2023,3,"Adelaide Oval","Jason Horne-Francis","Port Adelaide","INT","Home","Adelaide Crows",12,0,0,4,16,76,20,0,0
"1067",2023,3,"Adelaide Oval","Tom Jonas","Port Adelaide","Back","Home","Adelaide Crows",4,0,0,3,7,94,0,0,0
"1068",2023,3,"Adelaide Oval","Lachie Jones","Port Adelaide","Forward","Home","Adelaide Crows",6,1,0,5,11,86,0,0,0
"1069",2023,3,"Adelaide Oval","Scott Lycett","Port Adelaide","Ruck","Home","Adelaide Crows",3,0,0,9,12,71,26,0,0
"1070",2023,3,"Adelaide Oval","Todd Marshall","Port Adelaide","Forward","Home","Adelaide Crows",3,1,1,1,4,86,0,0,0
"1071",2023,3,"Adelaide Oval","Junior Rioli","Port Adelaide","Forward","Home","Adelaide Crows",1,1,0,8,9,84,0,0,0
"1072",2023,3,"Adelaide Oval","Kane Farrell","Port Adelaide","Back","Home","Adelaide Crows",13,0,0,3,16,83,0,2,2
"1073",2023,3,"Adelaide Oval","Dan Houston","Port Adelaide","Back","Home","Adelaide Crows",17,0,0,4,21,82,0,5,5
"1074",2023,3,"Adelaide Oval","Sam Powell-Pepper","Port Adelaide","Forward","Home","Adelaide Crows",10,3,0,5,15,83,4,0,0
"1075",2023,3,"Adelaide Oval","Charlie Dixon","Port Adelaide","Forward","Home","Adelaide Crows",10,3,2,1,11,91,0,0,0
"1076",2023,3,"Adelaide Oval","Xavier Duursma","Port Adelaide","Mid","Home","Adelaide Crows",4,1,0,4,8,52,0,0,0
"1077",2023,3,"Adelaide Oval","Ollie Wines","Port Adelaide","Mid","Home","Adelaide Crows",9,0,0,12,21,75,19,0,0
"1078",2023,3,"Adelaide Oval","Willem Drew","Port Adelaide","Mid","Home","Adelaide Crows",10,0,1,8,18,84,20,0,0
"1079",2023,3,"Adelaide Oval","Darcy Byrne-Jones","Port Adelaide","Back","Home","Adelaide Crows",14,0,0,2,16,78,0,0,0
"1080",2023,3,"Adelaide Oval","Miles Bergman","Port Adelaide","Mid","Home","Adelaide Crows",13,0,1,3,16,82,0,0,0
"1081",2023,3,"Adelaide Oval","Connor Rozee","Port Adelaide","Forward","Home","Adelaide Crows",18,1,0,10,28,83,25,0,0
"1082",2023,3,"Adelaide Oval","Max Michalanney","Adelaide Crows","Back","Away","Port Adelaide",10,0,0,2,12,75,0,0,0
"1083",2023,3,"Adelaide Oval","Wayne Milera","Adelaide Crows","INT","Away","Port Adelaide",10,0,0,5,15,77,0,1,1
"1084",2023,3,"Adelaide Oval","Lachlan Sholl","Adelaide Crows","Mid","Away","Port Adelaide",11,0,1,5,16,81,0,0,0
"1085",2023,3,"Adelaide Oval","Rory Sloane","Adelaide Crows","INT","Away","Port Adelaide",9,0,0,13,22,65,9,0,0
"1086",2023,3,"Adelaide Oval","Brodie Smith","Adelaide Crows","Back","Away","Port Adelaide",12,0,0,3,15,83,0,3,3
"1087",2023,3,"Adelaide Oval","Jake Soligo","Adelaide Crows","Mid","Away","Port Adelaide",10,1,0,3,13,76,6,0,0
"1088",2023,3,"Adelaide Oval","Riley Thilthorpe","Adelaide Crows","INT","Away","Port Adelaide",7,5,0,4,11,73,3,0,0
"1089",2023,3,"Adelaide Oval","Taylor Walker","Adelaide Crows","Forward","Away","Port Adelaide",8,0,1,3,11,84,0,0,0
"1090",2023,3,"Adelaide Oval","Reilly O'Brien","Adelaide Crows","Ruck","Away","Port Adelaide",5,0,0,11,16,81,31,0,0
"1091",2023,3,"Adelaide Oval","Jordon Butts","Adelaide Crows","Back","Away","Port Adelaide",4,0,0,3,7,80,0,0,0
"1092",2023,3,"Adelaide Oval","Mitchell Hinge","Adelaide Crows","Back","Away","Port Adelaide",16,0,0,5,21,95,0,2,2
"1093",2023,3,"Adelaide Oval","Ben Keays","Adelaide Crows","Forward","Away","Port Adelaide",11,0,2,8,19,84,7,0,0
"1094",2023,3,"Adelaide Oval","Jordan Dawson","Adelaide Crows","Mid","Away","Port Adelaide",13,1,1,5,18,84,21,1,1
"1095",2023,3,"Adelaide Oval","Izak Rankine","Adelaide Crows","Forward","Away","Port Adelaide",11,4,0,6,17,100,0,0,0
"1096",2023,3,"Adelaide Oval","Lachlan Gollant","Adelaide Crows","Forward","Away","Port Adelaide",7,0,1,2,9,69,0,0,0
"1097",2023,3,"Adelaide Oval","Josh Rachele","Adelaide Crows","Mid","Away","Port Adelaide",11,1,1,7,18,81,18,0,0
"1098",2023,3,"Adelaide Oval","Rory Laird","Adelaide Crows","Mid","Away","Port Adelaide",13,1,0,13,26,80,27,0,0
"1099",2023,3,"Adelaide Oval","Luke Pedlar","Adelaide Crows","Forward","Away","Port Adelaide",7,3,1,5,12,84,0,0,0
"1100",2023,3,"Adelaide Oval","Tom Doedee","Adelaide Crows","Back","Away","Port Adelaide",6,0,0,4,10,97,0,1,0
"1101",2023,3,"Adelaide Oval","Lachlan Murphy","Adelaide Crows","Forward","Away","Port Adelaide",13,1,0,5,18,82,0,0,0
"1102",2023,3,"Adelaide Oval","Nick Murray","Adelaide Crows","Back","Away","Port Adelaide",9,0,0,3,12,93,0,0,0
"1103",2023,3,"Adelaide Oval","Chayce Jones","Adelaide Crows","SUB","Away","Port Adelaide",4,1,0,5,9,33,1,0,0
"1104",2023,3,"Adelaide Oval","Sam Berry","Adelaide Crows","INT","Away","Port Adelaide",5,0,0,0,5,43,13,0,0
"1105",2023,3,"Heritage Bank Stadium","Ben Ainsworth","Gold Coast Suns","Forward","Home","Geelong Cats",10,0,1,6,16,85,0,0,0
"1106",2023,3,"Heritage Bank Stadium","Noah Anderson","Gold Coast Suns","Mid","Home","Geelong Cats",13,1,0,8,21,89,16,0,0
"1107",2023,3,"Heritage Bank Stadium","Charlie Ballard","Gold Coast Suns","Back","Home","Geelong Cats",11,1,0,3,14,100,0,0,0
"1108",2023,3,"Heritage Bank Stadium","Levi Casboult","Gold Coast Suns","Forward","Home","Geelong Cats",10,0,1,8,18,90,2,0,0
"1109",2023,3,"Heritage Bank Stadium","Jy Farrar","Gold Coast Suns","Back","Home","Geelong Cats",7,0,1,7,14,73,0,0,0
"1110",2023,3,"Heritage Bank Stadium","Sam Flanders","Gold Coast Suns","INT","Home","Geelong Cats",2,0,0,5,7,28,2,0,0
"1111",2023,3,"Heritage Bank Stadium","Alex Sexton","Gold Coast Suns","SUB","Home","Geelong Cats",3,1,1,0,3,43,0,0,0
"1112",2023,3,"Heritage Bank Stadium","Lachie Weller","Gold Coast Suns","Back","Home","Geelong Cats",17,0,0,12,29,87,0,7,7
"1113",2023,3,"Heritage Bank Stadium","Jarrod Witts","Gold Coast Suns","Ruck","Home","Geelong Cats",6,0,0,7,13,82,19,0,0
"1114",2023,3,"Heritage Bank Stadium","Ben Long","Gold Coast Suns","Back","Home","Geelong Cats",12,0,0,7,19,86,0,1,1
"1115",2023,3,"Heritage Bank Stadium","Touk Miller","Gold Coast Suns","Mid","Home","Geelong Cats",11,0,0,9,20,85,15,0,0
"1116",2023,3,"Heritage Bank Stadium","Matt Rowell","Gold Coast Suns","Mid","Home","Geelong Cats",15,0,0,9,24,86,17,0,0
"1117",2023,3,"Heritage Bank Stadium","Wil Powell","Gold Coast Suns","INT","Home","Geelong Cats",10,0,0,5,15,65,0,4,3
"1118",2023,3,"Heritage Bank Stadium","David Swallow","Gold Coast Suns","Mid","Home","Geelong Cats",12,0,0,3,15,78,13,0,0
"1119",2023,3,"Heritage Bank Stadium","Sam Collins","Gold Coast Suns","Back","Home","Geelong Cats",9,0,0,7,16,100,0,0,0
"1120",2023,3,"Heritage Bank Stadium","Darcy Macpherson","Gold Coast Suns","Back","Home","Geelong Cats",15,0,0,9,24,97,0,0,0
"1121",2023,3,"Heritage Bank Stadium","Malcolm Rosas","Gold Coast Suns","Forward","Home","Geelong Cats",5,0,2,2,7,66,0,0,0
"1122",2023,3,"Heritage Bank Stadium","Joel Jeffrey","Gold Coast Suns","INT","Home","Geelong Cats",6,1,1,3,9,65,0,0,0
"1123",2023,3,"Heritage Bank Stadium","Ben King","Gold Coast Suns","Forward","Home","Geelong Cats",5,1,2,2,7,90,0,0,0
"1124",2023,3,"Heritage Bank Stadium","Elijah Hollands","Gold Coast Suns","Forward","Home","Geelong Cats",6,0,0,6,12,80,0,0,0
"1125",2023,3,"Heritage Bank Stadium","Nick Holman","Gold Coast Suns","Forward","Home","Geelong Cats",9,0,2,10,19,79,0,0,0
"1126",2023,3,"Heritage Bank Stadium","Jack Lukosius","Gold Coast Suns","Mid","Home","Geelong Cats",11,5,2,2,13,76,0,0,0
"1127",2023,3,"Heritage Bank Stadium","Hewago Oea","Gold Coast Suns","INT","Home","Geelong Cats",5,0,0,5,10,69,0,0,0
"1128",2023,3,"Heritage Bank Stadium","Jed Bews","Geelong Cats","INT","Away","Gold Coast Suns",7,0,0,6,13,80,0,0,0
"1129",2023,3,"Heritage Bank Stadium","Mark Blicavs","Geelong Cats","Mid","Away","Gold Coast Suns",7,0,2,10,17,82,8,0,0
"1130",2023,3,"Heritage Bank Stadium","Jack Bowes","Geelong Cats","INT","Away","Gold Coast Suns",7,1,0,6,13,83,5,0,0
"1131",2023,3,"Heritage Bank Stadium","Tanner Bruhn","Geelong Cats","INT","Away","Gold Coast Suns",8,0,0,4,12,58,8,0,0
"1132",2023,3,"Heritage Bank Stadium","Jeremy Cameron","Geelong Cats","Forward","Away","Gold Coast Suns",13,3,3,2,15,100,3,0,0
"1133",2023,3,"Heritage Bank Stadium","Max Holmes","Geelong Cats","Mid","Away","Gold Coast Suns",8,0,1,7,15,78,10,0,0
"1134",2023,3,"Heritage Bank Stadium","Gary Rohan","Geelong Cats","SUB","Away","Gold Coast Suns",4,2,0,2,6,38,0,0,0
"1135",2023,3,"Heritage Bank Stadium","Zach Tuohy","Geelong Cats","Back","Away","Gold Coast Suns",17,0,0,4,21,84,0,4,2
"1136",2023,3,"Heritage Bank Stadium","Isaac Smith","Geelong Cats","Mid","Away","Gold Coast Suns",15,0,0,8,23,88,0,1,0
"1137",2023,3,"Heritage Bank Stadium","Tom Stewart","Geelong Cats","Back","Away","Gold Coast Suns",24,0,0,5,29,82,0,6,5
"1138",2023,3,"Heritage Bank Stadium","Tom Atkins","Geelong Cats","Forward","Away","Gold Coast Suns",11,0,1,10,21,79,15,0,0
"1139",2023,3,"Heritage Bank Stadium","Esava Ratugolea","Geelong Cats","Back","Away","Gold Coast Suns",7,0,0,4,11,98,0,0,0
"1140",2023,3,"Heritage Bank Stadium","Gryan Miers","Geelong Cats","Forward","Away","Gold Coast Suns",9,0,0,7,16,77,0,0,0
"1141",2023,3,"Heritage Bank Stadium","Brad Close","Geelong Cats","Forward","Away","Gold Coast Suns",6,0,1,6,12,86,0,0,0
"1142",2023,3,"Heritage Bank Stadium","Mark O'Connor","Geelong Cats","Back","Away","Gold Coast Suns",11,0,0,4,15,80,0,0,0
"1143",2023,3,"Heritage Bank Stadium","Sam De Koning","Geelong Cats","Back","Away","Gold Coast Suns",6,0,0,1,7,54,0,1,0
"1144",2023,3,"Heritage Bank Stadium","Jonathon Ceglar","Geelong Cats","Ruck","Away","Gold Coast Suns",4,0,0,10,14,65,13,0,0
"1145",2023,3,"Heritage Bank Stadium","Patrick Dangerfield","Geelong Cats","Mid","Away","Gold Coast Suns",14,1,0,5,19,78,15,0,0
"1146",2023,3,"Heritage Bank Stadium","Zach Guthrie","Geelong Cats","Back","Away","Gold Coast Suns",9,0,0,4,13,83,0,1,1
"1147",2023,3,"Heritage Bank Stadium","Cameron Guthrie","Geelong Cats","Mid","Away","Gold Coast Suns",14,0,0,14,28,87,6,0,0
"1148",2023,3,"Heritage Bank Stadium","Oliver Henry","Geelong Cats","INT","Away","Gold Coast Suns",10,0,0,3,13,75,0,0,0
"1149",2023,3,"Heritage Bank Stadium","Tom Hawkins","Geelong Cats","Forward","Away","Gold Coast Suns",5,0,1,0,5,89,0,0,0
"1150",2023,3,"Heritage Bank Stadium","Tyson Stengle","Geelong Cats","Forward","Away","Gold Coast Suns",4,0,0,5,9,76,1,0,0
"1151",2023,3,"MCG","Jake Bowey","Melbourne","Forward","Home","Sydney Swans",10,0,0,6,16,84,0,3,3
"1152",2023,3,"MCG","Kade Chandler","Melbourne","Forward","Home","Sydney Swans",7,3,0,2,9,67,0,0,0
"1153",2023,3,"MCG","James Jordon","Melbourne","Mid","Home","Sydney Swans",13,1,1,8,21,80,13,0,0
"1154",2023,3,"MCG","Ed Langdon","Melbourne","Mid","Home","Sydney Swans",13,0,3,11,24,92,0,0,0
"1155",2023,3,"MCG","Jake Lever","Melbourne","Back","Home","Sydney Swans",7,0,0,7,14,100,0,0,0
"1156",2023,3,"MCG","Steven May","Melbourne","Back","Home","Sydney Swans",17,0,0,3,20,100,0,7,4
"1157",2023,3,"MCG","Judd McVee","Melbourne","INT","Home","Sydney Swans",8,0,0,10,18,79,0,0,0
"1158",2023,3,"MCG","Jake Melksham","Melbourne","SUB","Home","Sydney Swans",3,1,0,2,5,34,0,0,0
"1159",2023,3,"MCG","Alex Neal-Bullen","Melbourne","Forward","Home","Sydney Swans",10,1,1,5,15,73,2,0,0
"1160",2023,3,"MCG","Clayton Oliver","Melbourne","Mid","Home","Sydney Swans",11,2,0,14,25,85,31,0,0
"1161",2023,3,"MCG","Christian Petracca","Melbourne","Forward","Home","Sydney Swans",20,0,1,13,33,90,24,0,0
"1162",2023,3,"MCG","Harrison Petty","Melbourne","Back","Home","Sydney Swans",7,1,0,6,13,82,1,0,0
"1163",2023,3,"MCG","Trent Rivers","Melbourne","Back","Home","Sydney Swans",13,0,1,6,19,86,3,0,0
"1164",2023,3,"MCG","Charlie Spargo","Melbourne","INT","Home","Sydney Swans",6,2,0,0,6,63,0,0,0
"1165",2023,3,"MCG","Tom Sparrow","Melbourne","INT","Home","Sydney Swans",7,1,0,3,10,73,13,0,0
"1166",2023,3,"MCG","Jacob van Rooyen","Melbourne","Forward","Home","Sydney Swans",5,3,0,4,9,72,5,0,0
"1167",2023,3,"MCG","Jack Viney","Melbourne","Mid","Home","Sydney Swans",11,0,0,8,19,77,22,0,0
"1168",2023,3,"MCG","Angus Brayshaw","Melbourne","Back","Home","Sydney Swans",11,0,0,8,19,80,0,0,0
"1169",2023,3,"MCG","Ben Brown","Melbourne","Forward","Home","Sydney Swans",1,1,0,1,2,46,0,0,0
"1170",2023,3,"MCG","Brodie Grundy","Melbourne","Ruck","Home","Sydney Swans",10,0,0,11,21,77,30,0,0
"1171",2023,3,"MCG","Michael Hibberd","Melbourne","Back","Home","Sydney Swans",8,0,0,3,11,80,0,2,2
"1172",2023,3,"MCG","Lachie Hunter","Melbourne","Mid","Home","Sydney Swans",13,2,0,10,23,92,0,0,0
"1173",2023,3,"MCG","Bayley Fritsch","Melbourne","INT","Home","Sydney Swans",3,3,0,8,11,89,0,0,0
"1174",2023,3,"MCG","Callum Mills","Sydney Swans","Mid","Away","Melbourne",10,0,0,15,25,87,25,0,0
"1175",2023,3,"MCG","Will Hayward","Sydney Swans","Forward","Away","Melbourne",6,2,0,3,9,85,0,0,0
"1176",2023,3,"MCG","Peter Ladhams","Sydney Swans","Ruck","Away","Melbourne",8,0,0,8,16,80,23,0,0
"1177",2023,3,"MCG","Tom Papley","Sydney Swans","Forward","Away","Melbourne",7,3,0,1,8,84,7,0,0
"1178",2023,3,"MCG","Errol Gulden","Sydney Swans","Mid","Away","Melbourne",9,1,0,6,15,83,11,0,0
"1179",2023,3,"MCG","Tom McCartin","Sydney Swans","Back","Away","Melbourne",7,0,0,7,14,94,0,0,0
"1180",2023,3,"MCG","Chad Warner","Sydney Swans","Mid","Away","Melbourne",12,0,0,7,19,82,23,0,0
"1181",2023,3,"MCG","James Rowbottom","Sydney Swans","INT","Away","Melbourne",10,1,0,2,12,73,14,0,0
"1182",2023,3,"MCG","Dylan Stephens","Sydney Swans","INT","Away","Melbourne",8,0,0,6,14,59,0,0,0
"1183",2023,3,"MCG","Oliver Florent","Sydney Swans","Back","Away","Melbourne",10,0,0,11,21,87,0,1,1
"1184",2023,3,"MCG","Jake Lloyd","Sydney Swans","Back","Away","Melbourne",11,0,0,10,21,83,0,3,3
"1185",2023,3,"MCG","Logan McDonald","Sydney Swans","INT","Away","Melbourne",8,1,2,5,13,81,0,0,0
"1186",2023,3,"MCG","Dane Rampe","Sydney Swans","Back","Away","Melbourne",8,0,0,9,17,97,0,0,0
"1187",2023,3,"MCG","Braeden Campbell","Sydney Swans","Back","Away","Melbourne",8,0,0,4,12,76,0,0,0
"1188",2023,3,"MCG","Lance Franklin","Sydney Swans","Forward","Away","Melbourne",9,2,2,1,10,81,0,0,0
"1189",2023,3,"MCG","Justin McInerney","Sydney Swans","Mid","Away","Melbourne",8,1,0,6,14,77,0,0,0
"1190",2023,3,"MCG","Harry Cunningham","Sydney Swans","Forward","Away","Melbourne",2,0,0,7,9,76,0,0,0
"1191",2023,3,"MCG","Luke Parker","Sydney Swans","Mid","Away","Melbourne",10,0,0,7,17,85,27,0,0
"1192",2023,3,"MCG","Joel Amartey","Sydney Swans","Forward","Away","Melbourne",8,0,3,8,16,65,13,0,0
"1193",2023,3,"MCG","Nick Blakey","Sydney Swans","Back","Away","Melbourne",12,1,1,7,19,82,0,4,4
"1194",2023,3,"MCG","Isaac Heeney","Sydney Swans","Forward","Away","Melbourne",7,0,1,3,10,84,1,0,0
"1195",2023,3,"MCG","Paddy McCartin","Sydney Swans","INT","Away","Melbourne",8,0,0,3,11,80,0,0,0
"1196",2023,3,"MCG","Matt Roberts","Sydney Swans","SUB","Away","Melbourne",2,0,0,1,3,20,0,0,0
"1197",2023,3,"Optus Stadium","James Aish","Fremantle","Back","Home","West Coast Eagles",14,0,0,17,31,83,21,0,0
"1198",2023,3,"Optus Stadium","Jye Amiss","Fremantle","INT","Home","West Coast Eagles",4,2,1,5,9,80,0,0,0
"1199",2023,3,"Optus Stadium","Andrew Brayshaw","Fremantle","Mid","Home","West Coast Eagles",14,1,0,14,28,75,20,0,0
"1200",2023,3,"Optus Stadium","Heath Chapman","Fremantle","Back","Home","West Coast Eagles",2,0,0,4,6,54,0,0,0
"1201",2023,3,"Optus Stadium","Sean Darcy","Fremantle","Ruck","Home","West Coast Eagles",8,1,2,12,20,78,21,0,0
"1202",2023,3,"Optus Stadium","Michael Frederick","Fremantle","Forward","Home","West Coast Eagles",8,2,1,9,17,85,0,0,0
"1203",2023,3,"Optus Stadium","Liam Henry","Fremantle","Mid","Home","West Coast Eagles",5,0,1,6,11,83,0,0,0
"1204",2023,3,"Optus Stadium","Ethan Hughes","Fremantle","Mid","Home","West Coast Eagles",3,0,0,9,12,82,0,0,0
"1205",2023,3,"Optus Stadium","Luke Jackson","Fremantle","Forward","Home","West Coast Eagles",5,2,0,7,12,83,11,0,0
"1206",2023,3,"Optus Stadium","Matthew Johnson","Fremantle","SUB","Home","West Coast Eagles",1,0,0,5,6,28,1,0,0
"1207",2023,3,"Optus Stadium","Nathan O'Driscoll","Fremantle","INT","Home","West Coast Eagles",6,0,2,6,12,82,0,0,0
"1208",2023,3,"Optus Stadium","Jaeger O'Meara","Fremantle","INT","Home","West Coast Eagles",8,0,0,9,17,80,14,0,0
"1209",2023,3,"Optus Stadium","Alex Pearce","Fremantle","Back","Home","West Coast Eagles",9,0,0,4,13,96,0,0,0
"1210",2023,3,"Optus Stadium","Sam Switkowski","Fremantle","Forward","Home","West Coast Eagles",12,2,0,9,21,72,4,0,0
"1211",2023,3,"Optus Stadium","Brennan Cox","Fremantle","Back","Home","West Coast Eagles",6,0,0,2,8,85,0,0,0
"1212",2023,3,"Optus Stadium","Jordan Clark","Fremantle","Mid","Home","West Coast Eagles",9,0,0,8,17,90,0,1,1
"1213",2023,3,"Optus Stadium","Caleb Serong","Fremantle","Mid","Home","West Coast Eagles",20,0,0,15,35,80,20,0,0
"1214",2023,3,"Optus Stadium","Matt Taberner","Fremantle","Forward","Home","West Coast Eagles",5,0,0,6,11,76,0,0,0
"1215",2023,3,"Optus Stadium","Luke Ryan","Fremantle","Back","Home","West Coast Eagles",14,0,0,5,19,80,0,6,4
"1216",2023,3,"Optus Stadium","Lachie Schultz","Fremantle","Forward","Home","West Coast Eagles",10,1,0,9,19,81,0,0,0
"1217",2023,3,"Optus Stadium","Hayden Young","Fremantle","Back","Home","West Coast Eagles",13,1,0,5,18,88,0,3,3
"1218",2023,3,"Optus Stadium","Michael Walters","Fremantle","Forward","Home","West Coast Eagles",7,4,1,1,8,78,0,0,0
"1219",2023,3,"Optus Stadium","Nathan Wilson","Fremantle","INT","Home","West Coast Eagles",10,0,0,2,12,80,0,2,0
"1220",2023,3,"Optus Stadium","Tom Cole","West Coast Eagles","INT","Away","Fremantle",11,0,0,8,19,92,0,0,0
"1221",2023,3,"Optus Stadium","Jamie Cripps","West Coast Eagles","Forward","Away","Fremantle",2,0,1,4,6,56,0,0,0
