"full_name","team.name","season","is_home","mean_disposals","min_disposals","max_disposals","games_played"
"Allen Christensen","Brisbane Lions",2016,"Away",13.5,6,21,6
"Allen Christensen","Brisbane Lions",2016,"Home",20.4,15,31,5
"Allen Christensen","Brisbane Lions",2018,"Away",16.91,0,23,11
"Allen Christensen","Brisbane Lions",2018,"Home",19.73,15,27,11
"Allen Christensen","Brisbane Lions",2019,"Away",14,7,22,5
"Allen Christensen","Brisbane Lions",2019,"Home",12.83,3,18,6
"Allen Christensen","Geelong Cats",2014,"Away",22.6,19,29,5
"Allen Christensen","Geelong Cats",2014,"Home",18.67,13,22,3
"Alwyn Davey Jnr","Essendon",2023,"Away",7.8,3,12,5
"Alwyn Davey Jnr","Essendon",2023,"Home",9.33,8,10,3
"Andrejs Everitt","Carlton",2014,"Away",16.67,13,20,9
"Andrejs Everitt","Carlton",2014,"Home",17,7,23,8
"Andrejs Everitt","Carlton",2015,"Away",15.55,7,26,11
"Andrejs Everitt","Carlton",2015,"Home",14.82,10,19,11
"Andrejs Everitt","Carlton",2016,"Away",14.5,10,20,6
"Andrejs Everitt","Carlton",2016,"Home",13.29,7,20,7
"Andrew Boston","Gold Coast Suns",2015,"Away",10.5,3,18,4
"Andrew Boston","Gold Coast Suns",2015,"Home",13.75,8,22,4
"Andrew Brayshaw","Fremantle",2018,"Away",14.22,7,20,9
"Andrew Brayshaw","Fremantle",2018,"Home",17.88,14,25,8
"Andrew Brayshaw","Fremantle",2019,"Away",18.55,13,26,11
"Andrew Brayshaw","Fremantle",2019,"Home",15.27,9,22,11
"Andrew Brayshaw","Fremantle",2020,"Away",18.43,13,23,7
"Andrew Brayshaw","Fremantle",2020,"Home",21,13,33,10
"Andrew Brayshaw","Fremantle",2021,"Away",29.18,19,34,11
"Andrew Brayshaw","Fremantle",2021,"Home",27.44,15,39,9
"Andrew Brayshaw","Fremantle",2022,"Away",27.91,21,36,11
"Andrew Brayshaw","Fremantle",2022,"Home",30.27,20,40,11
"Andrew Brayshaw","Fremantle",2023,"Away",29.29,26,31,7
"Andrew Brayshaw","Fremantle",2023,"Home",27.88,18,34,8
"Andrew Carrazzo","Carlton",2014,"Away",19.12,16,23,8
"Andrew Carrazzo","Carlton",2014,"Home",21.33,13,32,6
"Andrew Carrazzo","Carlton",2015,"Away",22.75,17,33,8
"Andrew Carrazzo","Carlton",2015,"Home",22.88,15,29,8
"Andrew Gaff","West Coast Eagles",2014,"Away",24.45,20,31,11
"Andrew Gaff","West Coast Eagles",2014,"Home",24.09,15,34,11
"Andrew Gaff","West Coast Eagles",2015,"Away",28,23,34,11
"Andrew Gaff","West Coast Eagles",2015,"Home",32,24,36,11
"Andrew Gaff","West Coast Eagles",2016,"Away",29.09,17,41,11
"Andrew Gaff","West Coast Eagles",2016,"Home",30.2,21,38,10
"Andrew Gaff","West Coast Eagles",2017,"Away",28.45,16,42,11
"Andrew Gaff","West Coast Eagles",2017,"Home",31,24,36,11
"Andrew Gaff","West Coast Eagles",2018,"Away",29.89,21,37,9
"Andrew Gaff","West Coast Eagles",2018,"Home",31.4,24,41,10
"Andrew Gaff","West Coast Eagles",2019,"Away",30.8,27,35,10
"Andrew Gaff","West Coast Eagles",2019,"Home",33,29,37,10
"Andrew Gaff","West Coast Eagles",2020,"Away",27,15,33,8
"Andrew Gaff","West Coast Eagles",2020,"Home",21.89,12,33,9
"Andrew Gaff","West Coast Eagles",2021,"Away",27.4,15,38,10
"Andrew Gaff","West Coast Eagles",2021,"Home",27.55,16,38,11
"Andrew Gaff","West Coast Eagles",2022,"Away",23.71,19,30,7
"Andrew Gaff","West Coast Eagles",2022,"Home",24.11,14,32,9
"Andrew Gaff","West Coast Eagles",2023,"Away",19.25,10,32,8
"Andrew Gaff","West Coast Eagles",2023,"Home",19.86,16,24,7
"Andrew Mackie","Geelong Cats",2014,"Away",19.7,10,29,10
"Andrew Mackie","Geelong Cats",2014,"Home",20.4,12,27,10
"Andrew Mackie","Geelong Cats",2015,"Away",19.33,10,24,6
"Andrew Mackie","Geelong Cats",2015,"Home",22.11,13,34,9
"Andrew Mackie","Geelong Cats",2016,"Away",18.1,10,26,10
"Andrew Mackie","Geelong Cats",2016,"Home",18.5,15,28,10
"Andrew Mackie","Geelong Cats",2017,"Away",19.8,14,29,10
"Andrew Mackie","Geelong Cats",2017,"Home",23.1,18,29,10
"Andrew McGrath","Essendon",2017,"Away",19.2,12,28,10
"Andrew McGrath","Essendon",2017,"Home",20.1,12,25,10
"Andrew McGrath","Essendon",2018,"Away",17.9,10,25,10
"Andrew McGrath","Essendon",2018,"Home",21.9,11,33,10
"Andrew McGrath","Essendon",2019,"Away",20.82,17,28,11
"Andrew McGrath","Essendon",2019,"Home",20.45,13,32,11
"Andrew McGrath","Essendon",2020,"Away",22.57,10,32,7
"Andrew McGrath","Essendon",2020,"Home",21.71,17,25,7
"Andrew McGrath","Essendon",2021,"Away",22.43,13,30,7
"Andrew McGrath","Essendon",2021,"Home",23.71,3,33,7
"Andrew McGrath","Essendon",2022,"Away",20,13,29,10
"Andrew McGrath","Essendon",2022,"Home",23.12,16,31,8
"Andrew McGrath","Essendon",2023,"Away",22.5,18,27,8
"Andrew McGrath","Essendon",2023,"Home",22.43,19,29,7
"Andrew McInnes","Carlton",2014,"Home",11,11,11,1
"Andrew McPherson","Adelaide Crows",2020,"Away",12.25,8,17,4
"Andrew McPherson","Adelaide Crows",2020,"Home",13,10,19,5
"Andrew McPherson","Adelaide Crows",2021,"Away",12.33,0,23,9
"Andrew McPherson","Adelaide Crows",2021,"Home",14.78,7,22,9
"Andrew McPherson","Adelaide Crows",2022,"Home",10,10,10,1
"Andrew Moore","Port Adelaide",2014,"Away",15.75,8,19,4
"Andrew Moore","Port Adelaide",2014,"Home",14,9,19,2
"Andrew Moore","Port Adelaide",2015,"Away",11.75,6,16,4
"Andrew Moore","Port Adelaide",2015,"Home",20,20,20,1
"Andrew Moore","Richmond",2016,"Away",16,9,23,2
"Andrew Moore","Richmond",2016,"Home",19,18,20,3
"Andrew Phillips","Carlton",2016,"Away",5.62,4,8,8
"Andrew Phillips","Carlton",2016,"Home",8,3,12,8
"Andrew Phillips","Carlton",2017,"Away",5,5,5,1
"Andrew Phillips","Carlton",2018,"Away",5.33,2,7,3
"Andrew Phillips","Carlton",2018,"Home",9,6,12,2
"Andrew Phillips","Carlton",2019,"Away",15,15,15,1
"Andrew Phillips","Carlton",2019,"Home",10.5,9,13,4
"Andrew Phillips","Essendon",2020,"Away",7,3,11,3
"Andrew Phillips","Essendon",2020,"Home",7,4,10,2
"Andrew Phillips","Essendon",2021,"Away",12,11,13,3
"Andrew Phillips","Essendon",2021,"Home",8.67,6,10,3
"Andrew Phillips","Essendon",2022,"Away",7.4,5,12,5
"Andrew Phillips","Essendon",2022,"Home",4.2,0,8,5
"Andrew Phillips","Essendon",2023,"Away",7.67,4,11,6
"Andrew Phillips","Essendon",2023,"Home",7,1,12,7
"Andrew Phillips","GWS Giants",2014,"Away",7,7,7,1
"Andrew Phillips","GWS Giants",2015,"Away",5.5,4,7,2
"Andrew Phillips","GWS Giants",2015,"Home",10.5,9,12,2
"Andrew Raines","Brisbane Lions",2014,"Away",18.5,13,24,2
"Andrew Raines","Brisbane Lions",2014,"Home",19.5,17,22,2
"Andrew Raines","Gold Coast Suns",2015,"Away",12,8,16,2
"Andrew Raines","Gold Coast Suns",2015,"Home",13,10,17,4
"Andrew Swallow","North Melbourne",2014,"Away",21.29,15,26,7
"Andrew Swallow","North Melbourne",2014,"Home",23,16,29,8
"Andrew Swallow","North Melbourne",2015,"Away",20.5,15,27,8
"Andrew Swallow","North Melbourne",2015,"Home",22.36,14,30,11
"Andrew Swallow","North Melbourne",2016,"Away",20.91,4,29,11
"Andrew Swallow","North Melbourne",2016,"Home",19.8,13,28,10
"Andrew Swallow","North Melbourne",2017,"Away",19,11,24,10
"Andrew Swallow","North Melbourne",2017,"Home",20.5,14,27,6
"Andrew Walker","Carlton",2014,"Away",21.57,16,27,7
"Andrew Walker","Carlton",2014,"Home",23.29,20,27,7
"Andrew Walker","Carlton",2015,"Away",13.67,8,24,6
"Andrew Walker","Carlton",2015,"Home",13.5,2,26,6
"Andrew Walker","Carlton",2016,"Away",9,3,15,5
"Andrew Walker","Carlton",2016,"Home",14.17,11,18,6
"Andy Otten","Adelaide Crows",2014,"Away",13.2,5,19,5
"Andy Otten","Adelaide Crows",2014,"Home",10.6,7,13,5
"Andy Otten","Adelaide Crows",2017,"Away",14.88,9,21,8
"Andy Otten","Adelaide Crows",2017,"Home",12.89,6,21,9
"Andy Otten","Adelaide Crows",2018,"Away",18.5,17,21,4
"Andy Otten","Adelaide Crows",2018,"Home",13.25,9,19,4
"Andy Otten","Adelaide Crows",2019,"Away",15,14,16,2
"Andy Otten","Adelaide Crows",2019,"Home",14,14,14,1
"Angus Brayshaw","Melbourne",2015,"Away",12.6,8,20,10
"Angus Brayshaw","Melbourne",2015,"Home",12.82,0,21,11
"Angus Brayshaw","Melbourne",2016,"Away",18.43,9,26,7
"Angus Brayshaw","Melbourne",2016,"Home",15.67,9,22,3
"Angus Brayshaw","Melbourne",2017,"Away",20.5,20,21,2
"Angus Brayshaw","Melbourne",2017,"Home",18,11,26,3
"Angus Brayshaw","Melbourne",2018,"Away",25.7,19,39,10
"Angus Brayshaw","Melbourne",2018,"Home",27.78,16,38,9
"Angus Brayshaw","Melbourne",2019,"Away",22,12,33,11
"Angus Brayshaw","Melbourne",2019,"Home",22.36,11,34,11
"Angus Brayshaw","Melbourne",2020,"Away",17.33,15,21,6
"Angus Brayshaw","Melbourne",2020,"Home",16.12,9,29,8
"Angus Brayshaw","Melbourne",2021,"Away",17.64,13,24,11
"Angus Brayshaw","Melbourne",2021,"Home",17.91,6,26,11
"Angus Brayshaw","Melbourne",2022,"Away",24.45,18,29,11
"Angus Brayshaw","Melbourne",2022,"Home",27.73,20,38,11
"Angus Brayshaw","Melbourne",2023,"Away",20.71,12,27,7
"Angus Brayshaw","Melbourne",2023,"Home",23.62,19,29,8
"Angus Dewar","West Coast Eagles",2022,"Away",7,7,7,1
"Angus Litherland","Hawthorn",2014,"Away",12,8,17,5
"Angus Litherland","Hawthorn",2014,"Home",12.62,2,19,8
"Angus Litherland","Hawthorn",2015,"Away",10.67,3,17,3
"Angus Litherland","Hawthorn",2015,"Home",10.67,5,17,3
"Angus Litherland","Hawthorn",2016,"Away",10.5,3,16,4
"Angus Litherland","Hawthorn",2016,"Home",10,7,13,2
"Angus Monfries","Port Adelaide",2014,"Away",11.43,3,20,7
"Angus Monfries","Port Adelaide",2014,"Home",14.43,10,20,7
"Angus Monfries","Port Adelaide",2015,"Away",12.2,3,18,10
"Angus Monfries","Port Adelaide",2015,"Home",16.22,9,26,9
"Angus Monfries","Port Adelaide",2017,"Away",8,8,8,1
"Angus Schumacher","Carlton",2019,"Home",13,13,13,1
"Angus Sheldrick","Sydney Swans",2022,"Away",8,8,8,1
"Angus Sheldrick","Sydney Swans",2022,"Home",0,0,0,1
"Angus Sheldrick","Sydney Swans",2023,"Away",10.5,2,19,2
"Angus Sheldrick","Sydney Swans",2023,"Home",18,3,29,4
"Anthony Caminiti","St Kilda",2023,"Away",8.29,5,13,7
"Anthony Caminiti","St Kilda",2023,"Home",8.2,7,9,5
"Anthony McDonald-Tipungwuti","Essendon",2016,"Away",13.91,9,20,11
"Anthony McDonald-Tipungwuti","Essendon",2016,"Home",16,10,23,10
"Anthony McDonald-Tipungwuti","Essendon",2017,"Away",12.27,8,16,11
"Anthony McDonald-Tipungwuti","Essendon",2017,"Home",14,6,19,11
"Anthony McDonald-Tipungwuti","Essendon",2018,"Away",11.91,7,21,11
"Anthony McDonald-Tipungwuti","Essendon",2018,"Home",12.64,7,17,11
"Anthony McDonald-Tipungwuti","Essendon",2019,"Away",10.55,5,18,11
"Anthony McDonald-Tipungwuti","Essendon",2019,"Home",12.55,7,20,11
"Anthony McDonald-Tipungwuti","Essendon",2020,"Away",8.78,5,13,9
"Anthony McDonald-Tipungwuti","Essendon",2020,"Home",8.5,4,14,8
"Anthony McDonald-Tipungwuti","Essendon",2021,"Away",9.4,5,15,10
"Anthony McDonald-Tipungwuti","Essendon",2021,"Home",10.7,5,17,10
"Anthony McDonald-Tipungwuti","Essendon",2023,"Away",7.75,4,13,4
"Anthony McDonald-Tipungwuti","Essendon",2023,"Home",7.5,6,9,2
"Anthony Miles","Gold Coast Suns",2019,"Away",21.12,11,26,8
"Anthony Miles","Gold Coast Suns",2019,"Home",21.67,17,28,9
"Anthony Miles","Richmond",2014,"Away",23.6,19,27,5
"Anthony Miles","Richmond",2014,"Home",25,12,30,7
"Anthony Miles","Richmond",2015,"Away",26,21,30,11
"Anthony Miles","Richmond",2015,"Home",21.45,17,27,11
"Anthony Miles","Richmond",2016,"Away",22.89,11,31,9
"Anthony Miles","Richmond",2016,"Home",22.6,13,31,10
"Anthony Miles","Richmond",2017,"Away",19,15,23,3
"Anthony Miles","Richmond",2017,"Home",20,16,24,2
"Anthony Miles","Richmond",2018,"Away",20,20,20,1
"Anthony Morabito","Fremantle",2014,"Away",6,4,8,2
"Anthony Morabito","Fremantle",2014,"Home",15,15,15,1
"Anthony Scott","Western Bulldogs",2021,"Away",8.64,0,16,11
"Anthony Scott","Western Bulldogs",2021,"Home",9.33,5,17,9
"Anthony Scott","Western Bulldogs",2022,"Away",10.12,5,17,8
"Anthony Scott","Western Bulldogs",2022,"Home",13.67,9,22,6
"Anthony Scott","Western Bulldogs",2023,"Away",11,8,13,8
"Anthony Scott","Western Bulldogs",2023,"Home",11.43,9,16,7
"Anton Tohill","Collingwood",2021,"Away",9,9,9,1
"Archie Perkins","Essendon",2021,"Away",10.6,0,20,10
"Archie Perkins","Essendon",2021,"Home",12.6,4,18,10
"Archie Perkins","Essendon",2022,"Away",12.89,9,20,9
"Archie Perkins","Essendon",2022,"Home",11.44,6,18,9
"Archie Perkins","Essendon",2023,"Away",15,11,20,8
"Archie Perkins","Essendon",2023,"Home",14.57,8,18,7
"Archie Smith","Brisbane Lions",2016,"Away",15,15,15,1
"Archie Smith","Brisbane Lions",2016,"Home",12.5,6,19,2
"Archie Smith","Brisbane Lions",2017,"Away",10.67,9,13,3
"Archie Smith","Brisbane Lions",2017,"Home",10,8,13,3
"Archie Smith","Brisbane Lions",2019,"Away",8,8,8,1
"Archie Smith","Brisbane Lions",2019,"Home",11,11,11,1
"Archie Smith","Brisbane Lions",2020,"Away",4.5,4,5,2
"Archie Smith","Brisbane Lions",2020,"Home",6,4,8,3
"Ariel Steinberg","Essendon",2014,"Home",9.5,8,11,2
"Ariel Steinberg","Essendon",2015,"Away",11.5,11,12,2
"Ariel Steinberg","Essendon",2015,"Home",11.2,9,15,5
"Arryn Siposs","St Kilda",2014,"Home",12.33,10,14,3
"Arthur Jones","Western Bulldogs",2023,"Away",10.33,5,14,6
"Arthur Jones","Western Bulldogs",2023,"Home",6,0,12,5
"Ash Johnson","Collingwood",2022,"Away",7.25,3,11,4
"Ash Johnson","Collingwood",2022,"Home",9,6,12,2
"Ash Johnson","Collingwood",2023,"Away",6.4,3,12,5
"Ash Johnson","Collingwood",2023,"Home",9.29,5,15,7
"Ashley McGrath","Brisbane Lions",2014,"Away",3.5,1,6,2
"Ashley McGrath","Brisbane Lions",2014,"Home",9,4,13,4
"Ashley Smith","West Coast Eagles",2014,"Away",13,13,13,1
"Ashley Smith","West Coast Eagles",2014,"Home",4,4,4,1
"Atu Bosenavulagi","Collingwood",2020,"Away",2.5,2,3,2
"Atu Bosenavulagi","Collingwood",2020,"Home",16,16,16,1
"Atu Bosenavulagi","North Melbourne",2021,"Away",13.5,7,16,4
"Atu Bosenavulagi","North Melbourne",2021,"Home",6.75,0,15,4
"Atu Bosenavulagi","North Melbourne",2022,"Away",9.2,5,15,5
"Atu Bosenavulagi","North Melbourne",2022,"Home",6.25,0,11,4
"Ayce Cordy","Western Bulldogs",2014,"Home",10,10,10,1
"Ayce Cordy","Western Bulldogs",2015,"Away",5.5,2,13,4
"Ayce Cordy","Western Bulldogs",2015,"Home",10.67,8,14,3
"Bachar Houli","Richmond",2014,"Away",20,11,30,11
"Bachar Houli","Richmond",2014,"Home",22.55,15,33,11
"Bachar Houli","Richmond",2015,"Away",21.82,12,32,11
"Bachar Houli","Richmond",2015,"Home",23.09,15,33,11
"Bachar Houli","Richmond",2016,"Away",21.8,14,35,5
"Bachar Houli","Richmond",2016,"Home",27.14,12,36,7
"Bachar Houli","Richmond",2017,"Away",23.22,14,31,9
"Bachar Houli","Richmond",2017,"Home",24.56,21,28,9
"Bachar Houli","Richmond",2018,"Away",22.14,17,27,7
"Bachar Houli","Richmond",2018,"Home",19.17,4,26,6
"Bachar Houli","Richmond",2019,"Away",26.78,18,38,9
"Bachar Houli","Richmond",2019,"Home",29.8,22,37,10
"Bachar Houli","Richmond",2020,"Away",16.83,10,26,6
"Bachar Houli","Richmond",2020,"Home",22,18,25,3
"Bachar Houli","Richmond",2021,"Away",23,16,27,7
"Bachar Houli","Richmond",2021,"Home",22.8,20,31,5
"Bailey Banfield","Fremantle",2018,"Away",14.27,11,22,11
"Bailey Banfield","Fremantle",2018,"Home",14.89,8,19,9
"Bailey Banfield","Fremantle",2019,"Away",13.33,11,16,3
"Bailey Banfield","Fremantle",2019,"Home",13.25,10,20,4
"Bailey Banfield","Fremantle",2020,"Away",10.5,9,12,2
"Bailey Banfield","Fremantle",2020,"Home",8.67,6,11,3
"Bailey Banfield","Fremantle",2021,"Away",10.67,8,13,3
"Bailey Banfield","Fremantle",2021,"Home",8,2,19,3
"Bailey Banfield","Fremantle",2022,"Away",7.4,0,11,10
"Bailey Banfield","Fremantle",2022,"Home",6.27,0,18,11
"Bailey Banfield","Fremantle",2023,"Away",10,3,15,6
"Bailey Banfield","Fremantle",2023,"Home",13.33,2,20,6
"Bailey Dale","Western Bulldogs",2015,"Away",7.4,3,11,5
"Bailey Dale","Western Bulldogs",2015,"Home",8.2,1,14,5
"Bailey Dale","Western Bulldogs",2016,"Away",12.5,10,15,2
"Bailey Dale","Western Bulldogs",2016,"Home",14,12,16,2
"Bailey Dale","Western Bulldogs",2017,"Away",16.5,11,27,8
"Bailey Dale","Western Bulldogs",2017,"Home",18,14,27,8
"Bailey Dale","Western Bulldogs",2018,"Away",13.5,9,20,4
"Bailey Dale","Western Bulldogs",2018,"Home",16.83,13,24,6
"Bailey Dale","Western Bulldogs",2019,"Away",13,4,21,6
"Bailey Dale","Western Bulldogs",2019,"Home",14,12,17,3
"Bailey Dale","Western Bulldogs",2020,"Away",8.6,5,15,5
"Bailey Dale","Western Bulldogs",2020,"Home",10,6,12,4
"Bailey Dale","Western Bulldogs",2021,"Away",23.18,14,31,11
"Bailey Dale","Western Bulldogs",2021,"Home",25.82,17,34,11
"Bailey Dale","Western Bulldogs",2022,"Away",26.18,16,32,11
"Bailey Dale","Western Bulldogs",2022,"Home",26.73,21,32,11
"Bailey Dale","Western Bulldogs",2023,"Away",22.25,15,30,8
"Bailey Dale","Western Bulldogs",2023,"Home",28.29,21,36,7
"Bailey Humphrey","Gold Coast Suns",2023,"Away",12.33,1,26,6
"Bailey Humphrey","Gold Coast Suns",2023,"Home",14.17,10,19,6
"Bailey J. Williams","West Coast Eagles",2020,"Away",7.5,7,8,2
"Bailey J. Williams","West Coast Eagles",2020,"Home",6,6,6,1
"Bailey J. Williams","West Coast Eagles",2021,"Away",6.5,5,9,4
"Bailey J. Williams","West Coast Eagles",2021,"Home",4.5,4,5,2
"Bailey J. Williams","West Coast Eagles",2022,"Away",9.62,5,25,8
"Bailey J. Williams","West Coast Eagles",2022,"Home",8.89,5,18,9
"Bailey J. Williams","West Coast Eagles",2023,"Away",13.75,8,21,8
"Bailey J. Williams","West Coast Eagles",2023,"Home",12.57,6,17,7
"Bailey Laurie","Melbourne",2023,"Home",4,4,4,2
"Bailey Macdonald","Hawthorn",2023,"Away",10,10,10,1
"Bailey Rice","St Kilda",2018,"Away",11.4,5,19,5
"Bailey Rice","St Kilda",2018,"Home",15.67,11,20,6
"Bailey Scott","North Melbourne",2019,"Away",16.5,12,21,2
"Bailey Scott","North Melbourne",2019,"Home",10,9,11,2
"Bailey Scott","North Melbourne",2020,"Away",9.71,6,15,7
"Bailey Scott","North Melbourne",2020,"Home",11.67,8,14,6
"Bailey Scott","North Melbourne",2021,"Away",11.89,0,26,9
"Bailey Scott","North Melbourne",2021,"Home",13.75,9,20,8
"Bailey Scott","North Melbourne",2022,"Away",16.7,10,23,10
"Bailey Scott","North Melbourne",2022,"Home",19.55,5,27,11
"Bailey Scott","North Melbourne",2023,"Away",18.25,11,30,8
"Bailey Scott","North Melbourne",2023,"Home",21.57,16,33,7
"Bailey Smith","Western Bulldogs",2019,"Away",19,13,28,11
"Bailey Smith","Western Bulldogs",2019,"Home",16.45,8,22,11
"Bailey Smith","Western Bulldogs",2020,"Away",21,13,29,9
"Bailey Smith","Western Bulldogs",2020,"Home",21.12,2,37,8
"Bailey Smith","Western Bulldogs",2021,"Away",24.64,14,36,11
"Bailey Smith","Western Bulldogs",2021,"Home",22.36,15,29,11
"Bailey Smith","Western Bulldogs",2022,"Away",31.71,21,43,7
"Bailey Smith","Western Bulldogs",2022,"Home",28,19,34,9
"Bailey Smith","Western Bulldogs",2023,"Away",25.83,19,32,6
"Bailey Smith","Western Bulldogs",2023,"Home",25.14,16,37,7
"Bailey Williams","Western Bulldogs",2016,"Away",15,14,16,4
"Bailey Williams","Western Bulldogs",2016,"Home",16.5,13,20,2
"Bailey Williams","Western Bulldogs",2017,"Away",15.33,11,20,6
"Bailey Williams","Western Bulldogs",2017,"Home",17.33,12,23,6
"Bailey Williams","Western Bulldogs",2018,"Away",19.4,12,24,5
"Bailey Williams","Western Bulldogs",2018,"Home",20.44,16,26,9
"Bailey Williams","Western Bulldogs",2019,"Away",16,15,17,3
"Bailey Williams","Western Bulldogs",2019,"Home",15,9,19,6
"Bailey Williams","Western Bulldogs",2020,"Away",15.44,12,22,9
"Bailey Williams","Western Bulldogs",2020,"Home",17.5,15,23,8
"Bailey Williams","Western Bulldogs",2021,"Away",17.44,11,28,9
"Bailey Williams","Western Bulldogs",2021,"Home",16.8,13,24,10
"Bailey Williams","Western Bulldogs",2022,"Away",16.36,11,23,11
"Bailey Williams","Western Bulldogs",2022,"Home",12.8,5,21,10
"Bailey Williams","Western Bulldogs",2023,"Away",17.12,11,23,8
"Bailey Williams","Western Bulldogs",2023,"Home",19,11,24,7
"Bayley Fritsch","Melbourne",2018,"Away",16.55,8,26,11
"Bayley Fritsch","Melbourne",2018,"Home",16.4,9,25,10
"Bayley Fritsch","Melbourne",2019,"Away",16.36,12,26,11
"Bayley Fritsch","Melbourne",2019,"Home",16.73,9,22,11
"Bayley Fritsch","Melbourne",2020,"Away",10.25,8,14,8
"Bayley Fritsch","Melbourne",2020,"Home",11.75,5,17,8
"Bayley Fritsch","Melbourne",2021,"Away",9.3,6,14,10
"Bayley Fritsch","Melbourne",2021,"Home",10.73,6,16,11
"Bayley Fritsch","Melbourne",2022,"Away",10.27,5,14,11
"Bayley Fritsch","Melbourne",2022,"Home",8.73,4,15,11
"Bayley Fritsch","Melbourne",2023,"Away",11.86,7,17,7
"Bayley Fritsch","Melbourne",2023,"Home",10.29,1,18,7
"Beau Maister","St Kilda",2014,"Away",13,13,13,1
"Beau Maister","St Kilda",2014,"Home",8.67,8,9,3
"Beau McCreery","Collingwood",2021,"Away",7.29,0,11,7
"Beau McCreery","Collingwood",2021,"Home",5.17,0,10,6
"Beau McCreery","Collingwood",2022,"Away",9.9,5,14,10
"Beau McCreery","Collingwood",2022,"Home",8.44,0,13,9
"Beau McCreery","Collingwood",2023,"Away",11.86,6,20,7
"Beau McCreery","Collingwood",2023,"Home",8.62,2,15,8
"Ben Ainsworth","Gold Coast Suns",2017,"Away",12.71,6,18,7
"Ben Ainsworth","Gold Coast Suns",2017,"Home",10.67,5,14,6
"Ben Ainsworth","Gold Coast Suns",2018,"Away",13.71,9,26,7
"Ben Ainsworth","Gold Coast Suns",2018,"Home",15.67,11,20,9
"Ben Ainsworth","Gold Coast Suns",2019,"Away",14.43,6,19,7
"Ben Ainsworth","Gold Coast Suns",2019,"Home",19.8,12,27,5
"Ben Ainsworth","Gold Coast Suns",2020,"Away",13.33,9,18,6
"Ben Ainsworth","Gold Coast Suns",2020,"Home",14.7,9,23,10
"Ben Ainsworth","Gold Coast Suns",2021,"Away",15.12,7,21,8
"Ben Ainsworth","Gold Coast Suns",2021,"Home",15.56,11,20,9
"Ben Ainsworth","Gold Coast Suns",2022,"Away",16.45,11,24,11
"Ben Ainsworth","Gold Coast Suns",2022,"Home",15.64,10,26,11
"Ben Ainsworth","Gold Coast Suns",2023,"Away",15.67,10,22,6
"Ben Ainsworth","Gold Coast Suns",2023,"Home",17,8,27,7
"Ben Brown","Melbourne",2021,"Away",8.8,5,12,5
"Ben Brown","Melbourne",2021,"Home",9.8,6,12,5
"Ben Brown","Melbourne",2022,"Away",8.38,6,13,8
"Ben Brown","Melbourne",2022,"Home",9.89,2,16,9
"Ben Brown","Melbourne",2023,"Away",15,15,15,1
"Ben Brown","Melbourne",2023,"Home",9.67,2,15,3
"Ben Brown","North Melbourne",2014,"Away",5.67,1,8,3
"Ben Brown","North Melbourne",2014,"Home",13,10,16,5
"Ben Brown","North Melbourne",2015,"Away",9.62,6,13,8
"Ben Brown","North Melbourne",2015,"Home",10.82,8,16,11
"Ben Brown","North Melbourne",2016,"Away",10.9,5,15,10
"Ben Brown","North Melbourne",2016,"Home",11.36,9,16,11
"Ben Brown","North Melbourne",2017,"Away",12,9,16,11
"Ben Brown","North Melbourne",2017,"Home",11.27,6,17,11
"Ben Brown","North Melbourne",2018,"Away",10.18,4,14,11
"Ben Brown","North Melbourne",2018,"Home",12.18,8,17,11
"Ben Brown","North Melbourne",2019,"Away",10.55,5,18,11
"Ben Brown","North Melbourne",2019,"Home",11.64,5,17,11
"Ben Brown","North Melbourne",2020,"Away",6.5,0,11,6
"Ben Brown","North Melbourne",2020,"Home",7.33,6,9,3
"Ben Cavarra","Western Bulldogs",2020,"Home",8.33,3,15,3
"Ben Cavarra","Western Bulldogs",2021,"Home",1,1,1,1
"Ben Crocker","Adelaide Crows",2020,"Away",7.67,5,9,3
"Ben Crocker","Adelaide Crows",2020,"Home",8,4,14,4
"Ben Crocker","Collingwood",2016,"Away",8.5,4,12,4
"Ben Crocker","Collingwood",2016,"Home",9.5,7,14,6
"Ben Crocker","Collingwood",2017,"Away",10.5,9,12,2
