"full_name","team.name","season","sum_disposals","sum_TOG","mean_disposals","mean_TOG","games_played","disp_per_TOG","starting_position"
"Sam Jacobs","Adelaide Crows",2019,57,405,11.4,81,5,0.1407,"Ruck"
"Sam Jacobs","GWS Giants",2020,57,571,8.14,81.57,7,0.0998,"Ruck"
"Sam Kerridge","Adelaide Crows",2014,156,1168,11.14,83.43,14,0.1336,"Forward"
"Sam Kerridge","Adelaide Crows",2015,8,42,8,42,1,0.1905,"Mid"
"Sam Kerridge","Carlton",2016,448,1810,21.33,86.19,21,0.2475,"Forward"
"Sam Kerridge","Carlton",2017,238,936,21.64,85.09,11,0.2543,"Forward"
"Sam Kerridge","Carlton",2018,211,822,21.1,82.2,10,0.2567,"Mid"
"Sam Lloyd","Richmond",2014,95,611,11.88,76.38,8,0.1555,"Forward"
"Sam Lloyd","Richmond",2015,123,685,10.25,57.08,12,0.1796,"SUB"
"Sam Lloyd","Richmond",2016,284,1749,12.91,79.5,22,0.1624,"Forward"
"Sam Lloyd","Richmond",2017,109,641,13.62,80.12,8,0.17,"Forward"
"Sam Lloyd","Richmond",2018,122,511,17.43,73,7,0.2387,"INT"
"Sam Lloyd","Western Bulldogs",2019,344,1762,15.64,80.09,22,0.1952,"Forward"
"Sam Lloyd","Western Bulldogs",2020,77,676,8.56,75.11,9,0.1139,"INT"
"Sam Mayes","Brisbane Lions",2014,350,1750,16.67,83.33,21,0.2,"Mid"
"Sam Mayes","Brisbane Lions",2015,202,1068,14.43,76.29,14,0.1891,"Back"
"Sam Mayes","Brisbane Lions",2016,371,1726,17.67,82.19,21,0.2149,"Back"
"Sam Mayes","Brisbane Lions",2017,440,1804,20.95,85.9,21,0.2439,"Back"
"Sam Mayes","Brisbane Lions",2018,97,482,16.17,80.33,6,0.2012,"Back"
"Sam Mayes","Port Adelaide",2020,82,500,13.67,83.33,6,0.164,"INT"
"Sam Mayes","Port Adelaide",2021,70,420,6.36,38.18,11,0.1667,"SUB"
"Sam Mayes","Port Adelaide",2022,13,170,4.33,56.67,3,0.0765,"Forward"
"Sam Menegola","Geelong Cats",2016,152,441,25.33,73.5,6,0.3447,"INT"
"Sam Menegola","Geelong Cats",2017,463,1491,24.37,78.47,19,0.3105,"Forward"
"Sam Menegola","Geelong Cats",2018,522,1761,23.73,80.05,22,0.2964,"INT"
"Sam Menegola","Geelong Cats",2019,176,678,19.56,75.33,9,0.2596,"INT"
"Sam Menegola","Geelong Cats",2020,371,1437,21.82,84.53,17,0.2582,"Mid"
"Sam Menegola","Geelong Cats",2021,462,1640,23.1,82,20,0.2817,"Mid"
"Sam Menegola","Geelong Cats",2022,125,482,17.86,68.86,7,0.2593,"INT"
"Sam Michael","Essendon",2016,16,157,8,78.5,2,0.1019,"Back"
"Sam Mitchell","Hawthorn",2014,354,1059,27.23,81.46,13,0.3343,"Mid"
"Sam Mitchell","Hawthorn",2015,611,1775,30.55,88.75,20,0.3442,"Mid"
"Sam Mitchell","Hawthorn",2016,598,1789,29.9,89.45,20,0.3343,"Mid"
"Sam Mitchell","West Coast Eagles",2017,538,1691,26.9,84.55,20,0.3182,"Mid"
"Sam Murray","Collingwood",2018,271,1066,20.85,82,13,0.2542,"Back"
"Sam Naismith","Sydney Swans",2014,6,48,6,48,1,0.125,"Ruck"
"Sam Naismith","Sydney Swans",2016,74,573,9.25,71.62,8,0.1291,"Ruck"
"Sam Naismith","Sydney Swans",2017,115,944,8.85,72.62,13,0.1218,"Ruck"
"Sam Naismith","Sydney Swans",2020,19,147,9.5,73.5,2,0.1293,"Forward"
"Sam Petrevski-Seton","Carlton",2017,280,1469,14,73.45,20,0.1906,"Forward"
"Sam Petrevski-Seton","Carlton",2018,354,1658,16.09,75.36,22,0.2135,"Forward"
"Sam Petrevski-Seton","Carlton",2019,420,1740,19.09,79.09,22,0.2414,"Back"
"Sam Petrevski-Seton","Carlton",2020,217,1256,13.56,78.5,16,0.1728,"Back"
"Sam Petrevski-Seton","Carlton",2021,198,875,14.14,62.5,14,0.2263,"INT"
"Sam Petrevski-Seton","West Coast Eagles",2022,164,973,11.71,69.5,14,0.1686,"Mid"
"Sam Petrevski-Seton","West Coast Eagles",2023,159,893,13.25,74.42,12,0.1781,"Forward"
"Sam Philp","Carlton",2020,14,138,7,69,2,0.1014,"INT"
"Sam Powell-Pepper","Port Adelaide",2017,356,1428,16.95,68,21,0.2493,"INT"
"Sam Powell-Pepper","Port Adelaide",2018,305,1193,19.06,74.56,16,0.2557,"Mid"
"Sam Powell-Pepper","Port Adelaide",2019,358,1537,18.84,80.89,19,0.2329,"Mid"
"Sam Powell-Pepper","Port Adelaide",2020,250,1272,14.71,74.82,17,0.1965,"INT"
"Sam Powell-Pepper","Port Adelaide",2021,207,1000,14.79,71.43,14,0.207,"Forward"
"Sam Powell-Pepper","Port Adelaide",2022,365,1794,16.59,81.55,22,0.2035,"Forward"
"Sam Powell-Pepper","Port Adelaide",2023,299,1892,13.59,86,22,0.158,"Forward"
"Sam Reid","Sydney Swans",2014,182,1447,10.71,85.12,17,0.1258,"Forward"
"Sam Reid","Sydney Swans",2015,291,1887,13.86,89.86,21,0.1542,"Forward"
"Sam Reid","Sydney Swans",2017,260,1704,13,85.2,20,0.1526,"Forward"
"Sam Reid","Sydney Swans",2018,12,83,12,83,1,0.1446,"Forward"
"Sam Reid","Sydney Swans",2019,252,1896,11.45,86.18,22,0.1329,"Forward"
"Sam Reid","Sydney Swans",2020,84,825,8.4,82.5,10,0.1018,"Forward"
"Sam Reid","Sydney Swans",2021,109,809,10.9,80.9,10,0.1347,"Forward"
"Sam Reid","Sydney Swans",2022,180,1212,12,80.8,15,0.1485,"Forward"
"Sam Rowe","Carlton",2014,243,2000,11.57,95.24,21,0.1215,"Back"
"Sam Rowe","Carlton",2015,211,1925,10.55,96.25,20,0.1096,"Back"
"Sam Rowe","Carlton",2016,198,2100,9,95.45,22,0.0943,"Back"
"Sam Rowe","Carlton",2017,80,803,8.89,89.22,9,0.0996,"Back"
"Sam Rowe","Carlton",2018,157,1621,9.24,95.35,17,0.0969,"Back"
"Sam Rowe","St Kilda",2019,9,82,9,82,1,0.1098,"Back"
"Sam Shaw","Adelaide Crows",2014,65,498,10.83,83,6,0.1305,"Back"
"Sam Shaw","Adelaide Crows",2015,21,194,10.5,97,2,0.1082,"Back"
"Sam Simpson","Geelong Cats",2017,56,342,11.2,68.4,5,0.1637,"INT"
"Sam Simpson","Geelong Cats",2018,7,68,7,68,1,0.1029,"INT"
"Sam Simpson","Geelong Cats",2020,84,431,14,71.83,6,0.1949,"INT"
"Sam Simpson","Geelong Cats",2021,42,177,14,59,3,0.2373,"INT"
"Sam Simpson","Geelong Cats",2023,55,395,9.17,65.83,6,0.1392,"INT"
"Sam Skinner","Brisbane Lions",2017,9,73,9,73,1,0.1233,"Back"
"Sam Skinner","Brisbane Lions",2020,17,151,8.5,75.5,2,0.1126,"Back"
"Sam Skinner","Port Adelaide",2022,18,158,9,79,2,0.1139,"Back"
"Sam Sturt","Fremantle",2020,23,222,7.67,74,3,0.1036,"Forward"
"Sam Sturt","Fremantle",2021,5,75,5,75,1,0.0667,"Forward"
"Sam Sturt","Fremantle",2023,110,905,8.46,69.62,13,0.1215,"INT"
"Sam Switkowski","Fremantle",2018,30,132,15,66,2,0.2273,"Back"
"Sam Switkowski","Fremantle",2019,205,1274,11.39,70.78,18,0.1609,"Forward"
"Sam Switkowski","Fremantle",2021,146,849,12.17,70.75,12,0.172,"Forward"
"Sam Switkowski","Fremantle",2022,178,925,14.83,77.08,12,0.1924,"Forward"
"Sam Switkowski","Fremantle",2023,294,1585,14,75.48,21,0.1855,"Forward"
"Sam Taylor","GWS Giants",2018,71,625,8.88,78.12,8,0.1136,"Back"
"Sam Taylor","GWS Giants",2019,188,1436,10.44,79.78,18,0.1309,"Back"
"Sam Taylor","GWS Giants",2020,32,355,8,88.75,4,0.0901,"Back"
"Sam Taylor","GWS Giants",2021,255,1590,15,93.53,17,0.1604,"Back"
"Sam Taylor","GWS Giants",2022,335,2132,15.23,96.91,22,0.1571,"Back"
"Sam Taylor","GWS Giants",2023,198,1399,13.2,93.27,15,0.1415,"Back"
"Sam Walsh","Carlton",2019,554,1847,25.18,83.95,22,0.2999,"Mid"
"Sam Walsh","Carlton",2020,349,1436,20.53,84.47,17,0.243,"Mid"
"Sam Walsh","Carlton",2021,656,1922,29.82,87.36,22,0.3413,"Mid"
"Sam Walsh","Carlton",2022,642,1658,32.1,82.9,20,0.3872,"Forward"
"Sam Walsh","Carlton",2023,390,1096,27.86,78.29,14,0.3558,"Mid"
"Sam Weideman","Essendon",2023,138,1238,9.2,82.53,15,0.1115,"Forward"
"Sam Weideman","Melbourne",2016,25,236,8.33,78.67,3,0.1059,"Forward"
"Sam Weideman","Melbourne",2017,56,568,8,81.14,7,0.0986,"Forward"
"Sam Weideman","Melbourne",2018,73,558,10.43,79.71,7,0.1308,"Forward"
"Sam Weideman","Melbourne",2019,113,926,10.27,84.18,11,0.122,"Forward"
"Sam Weideman","Melbourne",2020,99,1155,7.62,88.85,13,0.0857,"Forward"
"Sam Weideman","Melbourne",2021,40,371,8,74.2,5,0.1078,"Forward"
"Sam Weideman","Melbourne",2022,83,757,8.3,75.7,10,0.1096,"Forward"
"Sam Wicks","Sydney Swans",2020,58,539,8.29,77,7,0.1076,"Forward"
"Sam Wicks","Sydney Swans",2021,234,1658,11.14,78.95,21,0.1411,"Forward"
"Sam Wicks","Sydney Swans",2022,91,671,9.1,67.1,10,0.1356,"Forward"
"Sam Wicks","Sydney Swans",2023,94,734,10.44,81.56,9,0.1281,"Forward"
"Sam Wright","North Melbourne",2014,214,1067,17.83,88.92,12,0.2006,"Back"
"Sam Wright","North Melbourne",2015,395,1834,18.81,87.33,21,0.2154,"Back"
"Sam Wright","North Melbourne",2016,122,658,15.25,82.25,8,0.1854,"Back"
"Sam Wright","North Melbourne",2018,281,1318,17.56,82.38,16,0.2132,"Back"
"Sam Wright","North Melbourne",2019,72,315,18,78.75,4,0.2286,"INT"
"Samson Ryan","Richmond",2021,0,55,0,55,1,0,"INT"
"Samson Ryan","Richmond",2023,99,973,7.07,69.5,14,0.1017,"Forward"
"Scott D. Thompson","North Melbourne",2014,347,2022,16.52,96.29,21,0.1716,"Back"
"Scott D. Thompson","North Melbourne",2015,320,1968,15.24,93.71,21,0.1626,"Back"
"Scott D. Thompson","North Melbourne",2016,276,1650,14.53,86.84,19,0.1673,"Back"
"Scott D. Thompson","North Melbourne",2017,322,1947,15.33,92.71,21,0.1654,"Back"
"Scott D. Thompson","North Melbourne",2018,332,2045,15.09,92.95,22,0.1623,"Back"
"Scott D. Thompson","North Melbourne",2019,289,1641,15.21,86.37,19,0.1761,"Back"
"Scott Jones","Fremantle",2018,36,422,7.2,84.4,5,0.0853,"Forward"
"Scott Jones","Fremantle",2019,14,87,14,87,1,0.1609,"Ruck"
"Scott Lycett","Port Adelaide",2019,284,1461,15.78,81.17,18,0.1944,"Ruck"
"Scott Lycett","Port Adelaide",2020,147,1035,11.31,79.62,13,0.142,"Ruck"
"Scott Lycett","Port Adelaide",2021,272,1430,15.11,79.44,18,0.1902,"Ruck"
"Scott Lycett","Port Adelaide",2022,56,325,14,81.25,4,0.1723,"Ruck"
"Scott Lycett","Port Adelaide",2023,132,848,11,70.67,12,0.1557,"Ruck"
"Scott Lycett","West Coast Eagles",2014,144,944,12,78.67,12,0.1525,"INT"
"Scott Lycett","West Coast Eagles",2015,67,484,11.17,80.67,6,0.1384,"Forward"
"Scott Lycett","West Coast Eagles",2016,249,1455,12.45,72.75,20,0.1711,"INT"
"Scott Lycett","West Coast Eagles",2017,12,55,12,55,1,0.2182,"INT"
"Scott Lycett","West Coast Eagles",2018,286,1702,13,77.36,22,0.168,"Forward"
"Scott McMahon","North Melbourne",2014,51,393,10.2,78.6,5,0.1298,"Back"
"Scott McMahon","North Melbourne",2015,20,151,10,75.5,2,0.1325,"Back"
"Scott Pendlebury","Collingwood",2014,596,1810,28.38,86.19,21,0.3293,"Mid"
"Scott Pendlebury","Collingwood",2015,635,1874,28.86,85.18,22,0.3388,"Mid"
"Scott Pendlebury","Collingwood",2016,630,1832,28.64,83.27,22,0.3439,"Mid"
"Scott Pendlebury","Collingwood",2017,450,1313,28.12,82.06,16,0.3427,"Mid"
"Scott Pendlebury","Collingwood",2018,584,1704,27.81,81.14,21,0.3427,"Mid"
"Scott Pendlebury","Collingwood",2019,613,1814,27.86,82.45,22,0.3379,"Mid"
"Scott Pendlebury","Collingwood",2020,323,1097,24.85,84.38,13,0.2944,"Mid"
"Scott Pendlebury","Collingwood",2021,417,1409,23.17,78.28,18,0.296,"Mid"
"Scott Pendlebury","Collingwood",2022,468,1765,22.29,84.05,21,0.2652,"Mid"
"Scott Pendlebury","Collingwood",2023,486,1619,23.14,77.1,21,0.3002,"Mid"
"Scott Selwood","Geelong Cats",2016,63,249,21,83,3,0.253,"Forward"
"Scott Selwood","Geelong Cats",2017,205,823,18.64,74.82,11,0.2491,"Mid"
"Scott Selwood","Geelong Cats",2018,198,910,16.5,75.83,12,0.2176,"Mid"
"Scott Selwood","Geelong Cats",2019,38,158,19,79,2,0.2405,"INT"
"Scott Selwood","West Coast Eagles",2014,251,1006,20.92,83.83,12,0.2495,"Mid"
"Scott Selwood","West Coast Eagles",2015,172,734,14.33,61.17,12,0.2343,"Mid"
"Scott Thompson","Adelaide Crows",2014,519,1549,27.32,81.53,19,0.3351,"Mid"
"Scott Thompson","Adelaide Crows",2015,507,1580,26.68,83.16,19,0.3209,"Mid"
"Scott Thompson","Adelaide Crows",2016,483,1601,24.15,80.05,20,0.3017,"Mid"
"Scott Thompson","Adelaide Crows",2017,10,72,10,72,1,0.1389,"INT"
"Seamus Mitchell","Hawthorn",2023,233,992,16.64,70.86,14,0.2349,"INT"
"Sean Darcy","Fremantle",2017,98,672,12.25,84,8,0.1458,"Ruck"
"Sean Darcy","Fremantle",2018,65,595,9.29,85,7,0.1092,"Ruck"
"Sean Darcy","Fremantle",2019,122,931,11.09,84.64,11,0.131,"Ruck"
"Sean Darcy","Fremantle",2020,134,1165,8.93,77.67,15,0.115,"Ruck"
"Sean Darcy","Fremantle",2021,349,1700,16.62,80.95,21,0.2053,"Ruck"
"Sean Darcy","Fremantle",2022,269,1517,14.16,79.84,19,0.1773,"Ruck"
"Sean Darcy","Fremantle",2023,207,1117,13.8,74.47,15,0.1853,"Ruck"
"Sean Dempster","St Kilda",2014,366,1912,16.64,86.91,22,0.1914,"Back"
"Sean Dempster","St Kilda",2015,372,1941,17.71,92.43,21,0.1917,"Back"
"Sean Dempster","St Kilda",2016,257,1751,13.53,92.16,19,0.1468,"Back"
"Sean Lemmens","Gold Coast Suns",2014,235,1357,13.06,75.39,18,0.1732,"Back"
"Sean Lemmens","Gold Coast Suns",2015,191,1380,10.61,76.67,18,0.1384,"INT"
"Sean Lemmens","Gold Coast Suns",2016,169,962,13,74,13,0.1757,"INT"
"Sean Lemmens","Gold Coast Suns",2017,246,1627,12.3,81.35,20,0.1512,"Back"
"Sean Lemmens","Gold Coast Suns",2018,113,781,11.3,78.1,10,0.1447,"Forward"
"Sean Lemmens","Gold Coast Suns",2019,84,548,10.5,68.5,8,0.1533,"Forward"
"Sean Lemmens","Gold Coast Suns",2020,48,344,8,57.33,6,0.1395,"Forward"
"Sean Lemmens","Gold Coast Suns",2021,268,1723,12.76,82.05,21,0.1555,"Back"
"Sean Lemmens","Gold Coast Suns",2022,243,1659,12.15,82.95,20,0.1465,"Back"
"Sean Lemmens","Gold Coast Suns",2023,98,728,9.8,72.8,10,0.1346,"Back"
"Seb Tape","Gold Coast Suns",2014,21,282,7,94,3,0.0745,"Back"
"Seb Tape","Gold Coast Suns",2015,45,311,11.25,77.75,4,0.1447,"Back"
"Seb Tape","Gold Coast Suns",2016,41,250,13.67,83.33,3,0.164,"Back"
"Sebastian Ross","St Kilda",2014,206,893,15.85,68.69,13,0.2307,"INT"
"Sebastian Ross","St Kilda",2015,182,723,18.2,72.3,10,0.2517,"Forward"
"Sebastian Ross","St Kilda",2016,582,1793,26.45,81.5,22,0.3246,"Mid"
"Sebastian Ross","St Kilda",2017,657,1826,29.86,83,22,0.3598,"Mid"
"Sebastian Ross","St Kilda",2018,632,1811,30.1,86.24,21,0.349,"Mid"
"Sebastian Ross","St Kilda",2019,572,1883,26,85.59,22,0.3038,"Mid"
"Sebastian Ross","St Kilda",2020,246,1117,17.57,79.79,14,0.2202,"Mid"
"Sebastian Ross","St Kilda",2021,420,1674,21,83.7,20,0.2509,"Mid"
"Sebastian Ross","St Kilda",2022,541,1724,25.76,82.1,21,0.3138,"Mid"
"Sebastian Ross","St Kilda",2023,303,1058,18.94,66.12,16,0.2864,"Mid"
"Shai Bolton","Richmond",2017,51,412,8.5,68.67,6,0.1238,"INT"
"Shai Bolton","Richmond",2018,25,212,8.33,70.67,3,0.1179,"INT"
"Shai Bolton","Richmond",2019,232,1280,14.5,80,16,0.1812,"Forward"
"Shai Bolton","Richmond",2020,242,1231,16.13,82.07,15,0.1966,"Mid"
"Shai Bolton","Richmond",2021,393,1628,19.65,81.4,20,0.2414,"Forward"
"Shai Bolton","Richmond",2022,393,1902,17.86,86.45,22,0.2066,"Forward"
"Shai Bolton","Richmond",2023,485,1911,22.05,86.86,22,0.2538,"Mid"
"Shane Biggs","Sydney Swans",2014,51,261,17,87,3,0.1954,"Forward"
"Shane Biggs","Western Bulldogs",2015,180,666,20,74,9,0.2703,"Mid"
"Shane Biggs","Western Bulldogs",2016,478,1777,21.73,80.77,22,0.269,"Back"
"Shane Biggs","Western Bulldogs",2017,335,1280,20.94,80,16,0.2617,"INT"
"Shane Biggs","Western Bulldogs",2018,65,413,13,82.6,5,0.1574,"INT"
"Shane Edwards","Richmond",2014,395,1743,17.95,79.23,22,0.2266,"Forward"
"Shane Edwards","Richmond",2015,292,1178,19.47,78.53,15,0.2479,"Forward"
"Shane Edwards","Richmond",2016,355,1520,18.68,80,19,0.2336,"Forward"
"Shane Edwards","Richmond",2017,285,1305,16.76,76.76,17,0.2184,"Forward"
"Shane Edwards","Richmond",2018,433,1765,19.68,80.23,22,0.2453,"Forward"
"Shane Edwards","Richmond",2019,458,1735,21.81,82.62,21,0.264,"Back"
"Shane Edwards","Richmond",2020,100,485,16.67,80.83,6,0.2062,"Forward"
"Shane Edwards","Richmond",2021,294,1258,18.38,78.62,16,0.2337,"Mid"
"Shane Edwards","Richmond",2022,285,1611,13.57,76.71,21,0.1769,"Forward"
"Shane Kersten","Fremantle",2017,211,1746,10.55,87.3,20,0.1208,"Forward"
"Shane Kersten","Fremantle",2018,131,773,14.56,85.89,9,0.1695,"Forward"
"Shane Kersten","Geelong Cats",2014,56,648,6.22,72,9,0.0864,"Forward"
"Shane Kersten","Geelong Cats",2015,87,825,7.91,75,11,0.1055,"Forward"
"Shane Kersten","Geelong Cats",2016,199,1428,11.71,84,17,0.1394,"Forward"
"Shane McAdam","Adelaide Crows",2020,121,1001,9.31,77,13,0.1209,"Forward"
"Shane McAdam","Adelaide Crows",2021,127,1107,8.47,73.8,15,0.1147,"Forward"
"Shane McAdam","Adelaide Crows",2022,162,1098,10.8,73.2,15,0.1475,"Forward"
"Shane McAdam","Adelaide Crows",2023,68,521,9.71,74.43,7,0.1305,"Forward"
"Shane Mumford","GWS Giants",2014,216,1540,12.71,90.59,17,0.1403,"Ruck"
"Shane Mumford","GWS Giants",2015,133,960,12.09,87.27,11,0.1385,"Ruck"
"Shane Mumford","GWS Giants",2016,235,1827,11.19,87,21,0.1286,"Ruck"
"Shane Mumford","GWS Giants",2017,216,1734,10.8,86.7,20,0.1246,"Ruck"
"Shane Mumford","GWS Giants",2019,154,1333,9.62,83.31,16,0.1155,"Ruck"
"Shane Mumford","GWS Giants",2020,80,832,8,83.2,10,0.0962,"Ruck"
"Shane Mumford","GWS Giants",2021,118,918,9.83,76.5,12,0.1285,"Ruck"
"Shane Savage","St Kilda",2014,252,1115,18,79.64,14,0.226,"Back"
"Shane Savage","St Kilda",2015,354,1520,17.7,76,20,0.2329,"INT"
"Shane Savage","St Kilda",2016,425,1810,20.24,86.19,21,0.2348,"Back"
"Shane Savage","St Kilda",2017,256,1002,21.33,83.5,12,0.2555,"Mid"
"Shane Savage","St Kilda",2018,398,1574,22.11,87.44,18,0.2529,"Back"
"Shane Savage","St Kilda",2019,432,1933,19.64,87.86,22,0.2235,"Back"
"Shane Savage","St Kilda",2020,14,81,14,81,1,0.1728,"INT"
"Shane Yarran","Fremantle",2016,68,471,11.33,78.5,6,0.1444,"Forward"
"Shannon Byrnes","Melbourne",2014,65,415,10.83,69.17,6,0.1566,"INT"
"Shannon Hurn","West Coast Eagles",2014,333,1500,18.5,83.33,18,0.222,"Back"
"Shannon Hurn","West Coast Eagles",2015,358,1925,16.27,87.5,22,0.186,"Back"
"Shannon Hurn","West Coast Eagles",2016,388,1871,17.64,85.05,22,0.2074,"Back"
"Shannon Hurn","West Coast Eagles",2017,415,1810,19.76,86.19,21,0.2293,"Back"
"Shannon Hurn","West Coast Eagles",2018,469,1945,21.32,88.41,22,0.2411,"Back"
"Shannon Hurn","West Coast Eagles",2019,449,1598,23.63,84.11,19,0.281,"Back"
"Shannon Hurn","West Coast Eagles",2020,254,1293,15.88,80.81,16,0.1964,"Back"
"Shannon Hurn","West Coast Eagles",2021,327,1054,21.8,70.27,15,0.3102,"Back"
"Shannon Hurn","West Coast Eagles",2022,436,1537,22.95,80.89,19,0.2837,"Back"
"Shannon Hurn","West Coast Eagles",2023,250,878,20.83,73.17,12,0.2847,"Back"
"Shannon Neale","Geelong Cats",2022,13,112,6.5,56,2,0.1161,"Forward"
"Shannon Neale","Geelong Cats",2023,13,159,6.5,79.5,2,0.0818,"Forward"
"Sharrod Wellingham","West Coast Eagles",2014,227,1030,17.46,79.23,13,0.2204,"Forward"
"Sharrod Wellingham","West Coast Eagles",2015,391,1771,18.62,84.33,21,0.2208,"Back"
"Sharrod Wellingham","West Coast Eagles",2016,302,1441,16.78,80.06,18,0.2096,"Back"
"Sharrod Wellingham","West Coast Eagles",2017,211,949,17.58,79.08,12,0.2223,"Back"
"Shaun Atley","North Melbourne",2014,415,1924,18.86,87.45,22,0.2157,"Back"
"Shaun Atley","North Melbourne",2015,334,1677,16.7,83.85,20,0.1992,"Back"
"Shaun Atley","North Melbourne",2016,381,1908,17.32,86.73,22,0.1997,"Back"
"Shaun Atley","North Melbourne",2017,385,1846,17.5,83.91,22,0.2086,"Back"
"Shaun Atley","North Melbourne",2018,362,1817,16.45,82.59,22,0.1992,"Forward"
"Shaun Atley","North Melbourne",2019,423,1836,20.14,87.43,21,0.2304,"Back"
"Shaun Atley","North Melbourne",2020,268,1495,15.76,87.94,17,0.1793,"Back"
"Shaun Atley","North Melbourne",2021,344,1643,17.2,82.15,20,0.2094,"Back"
"Shaun Burgoyne","Hawthorn",2014,498,1826,22.64,83,22,0.2727,"Mid"
"Shaun Burgoyne","Hawthorn",2015,421,1759,19.14,79.95,22,0.2393,"Back"
"Shaun Burgoyne","Hawthorn",2016,435,1801,19.77,81.86,22,0.2415,"Back"
"Shaun Burgoyne","Hawthorn",2017,448,1785,20.36,81.14,22,0.251,"Back"
"Shaun Burgoyne","Hawthorn",2018,286,1071,19.07,71.4,15,0.267,"Forward"
"Shaun Burgoyne","Hawthorn",2019,292,1368,16.22,76,18,0.2135,"Back"
"Shaun Burgoyne","Hawthorn",2020,139,1016,10.69,78.15,13,0.1368,"Forward"
"Shaun Burgoyne","Hawthorn",2021,217,1188,12.06,66,18,0.1827,"Back"
"Shaun Edwards","Essendon",2015,90,627,10,69.67,9,0.1435,"Forward"
"Shaun Edwards","Essendon",2016,49,231,16.33,77,3,0.2121,"Back"
"Shaun Grigg","Richmond",2014,287,1208,20.5,86.29,14,0.2376,"Mid"
"Shaun Grigg","Richmond",2015,471,1839,21.41,83.59,22,0.2561,"Mid"
"Shaun Grigg","Richmond",2016,486,1654,24.3,82.7,20,0.2938,"Mid"
"Shaun Grigg","Richmond",2017,525,1889,23.86,85.86,22,0.2779,"Mid"
"Shaun Grigg","Richmond",2018,415,1655,20.75,82.75,20,0.2508,"Mid"
"Shaun Hampson","Richmond",2014,92,880,8.36,80,11,0.1045,"Ruck"
"Shaun Hampson","Richmond",2015,28,308,7,77,4,0.0909,"Forward"
"Shaun Hampson","Richmond",2016,158,1559,7.9,77.95,20,0.1013,"Ruck"
"Shaun Higgins","Geelong Cats",2021,310,1186,19.38,74.12,16,0.2614,"Forward"
"Shaun Higgins","Geelong Cats",2022,83,321,16.6,64.2,5,0.2586,"INT"
"Shaun Higgins","North Melbourne",2015,409,1810,19.48,86.19,21,0.226,"Forward"
"Shaun Higgins","North Melbourne",2016,135,683,16.88,85.38,8,0.1977,"Forward"
"Shaun Higgins","North Melbourne",2017,493,1767,23.48,84.14,21,0.279,"Mid"
"Shaun Higgins","North Melbourne",2018,548,1707,27.4,85.35,20,0.321,"Mid"
"Shaun Higgins","North Melbourne",2019,483,1367,28.41,80.41,17,0.3533,"Mid"
"Shaun Higgins","North Melbourne",2020,363,1440,21.35,84.71,17,0.2521,"Mid"
"Shaun Higgins","Western Bulldogs",2014,408,1630,20.4,81.5,20,0.2503,"Back"
"Shaun McKernan","Adelaide Crows",2014,21,171,10.5,85.5,2,0.1228,"Forward"
"Shaun McKernan","Essendon",2015,165,752,18.33,83.56,9,0.2194,"Ruck"
"Shaun McKernan","Essendon",2016,65,510,10.83,85,6,0.1275,"Ruck"
"Shaun McKernan","Essendon",2017,37,251,12.33,83.67,3,0.1474,"Ruck"
"Shaun McKernan","Essendon",2018,133,844,13.3,84.4,10,0.1576,"Forward"
"Shaun McKernan","Essendon",2019,190,1263,12.67,84.2,15,0.1504,"Forward"
"Shaun McKernan","Essendon",2020,73,702,8.11,78,9,0.104,"Forward"
"Shaun McKernan","St Kilda",2021,36,304,9,76,4,0.1184,"Forward"
"Simon Tunbridge","West Coast Eagles",2014,18,184,4.5,46,4,0.0978,"SUB"
"Simon Tunbridge","West Coast Eagles",2015,10,39,10,39,1,0.2564,"INT"
"Simon Tunbridge","West Coast Eagles",2016,29,199,9.67,66.33,3,0.1457,"INT"
"Simon White","Carlton",2014,198,1603,10.42,84.37,19,0.1235,"Back"
"Simon White","Carlton",2015,156,1176,11.14,84,14,0.1327,"Back"
"Simon White","Carlton",2016,261,1380,15.35,81.18,17,0.1891,"INT"
"Simon White","Carlton",2017,142,865,12.91,78.64,11,0.1642,"Back"
"Spencer White","St Kilda",2014,12,156,6,78,2,0.0769,"Forward"
"Steele Sidebottom","Collingwood",2014,508,1673,26.74,88.05,19,0.3036,"Mid"
"Steele Sidebottom","Collingwood",2015,437,1401,27.31,87.56,16,0.3119,"Mid"
"Steele Sidebottom","Collingwood",2016,514,1745,25.7,87.25,20,0.2946,"Mid"
"Steele Sidebottom","Collingwood",2017,600,1910,27.27,86.82,22,0.3141,"Mid"
"Steele Sidebottom","Collingwood",2018,651,1870,29.59,85,22,0.3481,"Mid"
"Steele Sidebottom","Collingwood",2019,543,1836,25.86,87.43,21,0.2958,"Mid"
"Steele Sidebottom","Collingwood",2020,213,790,23.67,87.78,9,0.2696,"Mid"
"Steele Sidebottom","Collingwood",2021,500,1755,23.81,83.57,21,0.2849,"Mid"
"Steele Sidebottom","Collingwood",2022,388,1843,17.64,83.77,22,0.2105,"Mid"
"Steele Sidebottom","Collingwood",2023,332,1250,20.75,78.12,16,0.2656,"Mid"
"Stefan Giro","Fremantle",2018,147,782,14.7,78.2,10,0.188,"Forward"
"Stefan Giro","Fremantle",2021,43,210,10.75,52.5,4,0.2048,"INT"
"Stefan Giro","West Coast Eagles",2022,9,92,9,92,1,0.0978,"Forward"
