"season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","afl_fantasy_score","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","mean_disposals_last_3","mean_disposals_last_5","mean_afl_fp_last_3","mean_afl_fp_last_5"
2023,1,"MCG","Ben Brown","Melbourne","Forward","Home","Western Bulldogs",12,4,1,3,15,94,81,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Max Gawn","Melbourne","Ruck","Home","Western Bulldogs",14,2,0,7,21,113,87,13,0,0,NA,NA,NA,NA
2023,1,"MCG","Ed Langdon","Melbourne","Mid","Home","Western Bulldogs",12,0,1,2,14,57,89,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Bailey Laurie","Melbourne","INT","Home","Western Bulldogs",2,0,0,2,4,17,47,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Tom McDonald","Melbourne","Forward","Home","Western Bulldogs",8,0,1,5,13,62,80,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Kade Chandler","Melbourne","Forward","Home","Western Bulldogs",11,1,2,5,16,104,81,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Kysaiah Pickett","Melbourne","Forward","Home","Western Bulldogs",15,4,1,4,19,120,79,7,0,0,NA,NA,NA,NA
2023,1,"MCG","Adam Tomlinson","Melbourne","Back","Home","Western Bulldogs",15,0,0,4,19,82,100,0,6,4,NA,NA,NA,NA
2023,1,"MCG","Tom Sparrow","Melbourne","INT","Home","Western Bulldogs",7,1,0,5,12,64,76,15,0,0,NA,NA,NA,NA
2023,1,"MCG","Christian Petracca","Melbourne","Mid","Home","Western Bulldogs",18,0,2,12,30,109,84,23,0,0,NA,NA,NA,NA
2023,1,"MCG","Judd McVee","Melbourne","Back","Home","Western Bulldogs",11,0,0,3,14,49,73,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Trent Rivers","Melbourne","Back","Home","Western Bulldogs",15,0,0,9,24,94,75,1,3,3,NA,NA,NA,NA
2023,1,"MCG","Charlie Spargo","Melbourne","Forward","Home","Western Bulldogs",12,2,0,3,15,75,72,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Harrison Petty","Melbourne","Back","Home","Western Bulldogs",9,0,0,5,14,59,100,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Clayton Oliver","Melbourne","Mid","Home","Western Bulldogs",15,0,0,18,33,124,84,24,0,0,NA,NA,NA,NA
2023,1,"MCG","Brodie Grundy","Melbourne","INT","Home","Western Bulldogs",7,1,1,10,17,79,69,16,0,0,NA,NA,NA,NA
2023,1,"MCG","James Harmes","Melbourne","Mid","Home","Western Bulldogs",6,0,0,9,15,61,74,13,0,0,NA,NA,NA,NA
2023,1,"MCG","Lachie Hunter","Melbourne","Mid","Home","Western Bulldogs",8,0,0,4,12,60,87,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Jake Lever","Melbourne","Back","Home","Western Bulldogs",17,0,0,4,21,87,100,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Jake Melksham","Melbourne","SUB","Home","Western Bulldogs",2,1,1,0,2,16,17,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Alex Neal-Bullen","Melbourne","Forward","Home","Western Bulldogs",11,1,0,6,17,79,85,4,0,0,NA,NA,NA,NA
2023,1,"MCG","Toby McLean","Western Bulldogs","SUB","Away","Melbourne",1,0,0,4,5,14,38,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Aaron Naughton","Western Bulldogs","Forward","Away","Melbourne",9,1,2,2,11,53,85,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Mitch Hannan","Western Bulldogs","Forward","Away","Melbourne",3,0,0,3,6,20,81,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Jason Johannisen","Western Bulldogs","Forward","Away","Melbourne",3,1,0,3,6,28,75,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Liam Jones","Western Bulldogs","Back","Away","Melbourne",1,0,0,0,1,7,40,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Alex Keath","Western Bulldogs","Back","Away","Melbourne",5,0,0,4,9,42,95,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Tom Liberatore","Western Bulldogs","Mid","Away","Melbourne",13,1,1,19,32,114,81,21,0,0,NA,NA,NA,NA
2023,1,"MCG","Rory Lobb","Western Bulldogs","Forward","Away","Melbourne",2,0,0,4,6,23,95,1,0,0,NA,NA,NA,NA
2023,1,"MCG","Bailey Williams","Western Bulldogs","INT","Away","Melbourne",8,1,0,10,18,62,80,0,1,1,NA,NA,NA,NA
2023,1,"MCG","Tim English","Western Bulldogs","Ruck","Away","Melbourne",12,0,0,12,24,115,85,27,0,0,NA,NA,NA,NA
2023,1,"MCG","Marcus Bontempelli","Western Bulldogs","Mid","Away","Melbourne",13,1,1,12,25,99,83,20,0,0,NA,NA,NA,NA
2023,1,"MCG","Ed Richards","Western Bulldogs","Back","Away","Melbourne",21,0,0,6,27,89,87,0,2,2,NA,NA,NA,NA
2023,1,"MCG","Bailey Dale","Western Bulldogs","Back","Away","Melbourne",15,0,0,4,19,54,84,0,4,4,NA,NA,NA,NA
2023,1,"MCG","Caleb Daniel","Western Bulldogs","INT","Away","Melbourne",17,0,0,12,29,106,78,0,4,4,NA,NA,NA,NA
2023,1,"MCG","Josh Bruce","Western Bulldogs","Back","Away","Melbourne",8,0,0,6,14,52,96,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Jamarra Ugle-Hagan","Western Bulldogs","Forward","Away","Melbourne",6,1,3,1,7,42,83,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Adam Treloar","Western Bulldogs","Mid","Away","Melbourne",11,1,0,21,32,121,76,12,0,0,NA,NA,NA,NA
2023,1,"MCG","Anthony Scott","Western Bulldogs","Forward","Away","Melbourne",7,0,0,6,13,63,84,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Oskar Baker","Western Bulldogs","Mid","Away","Melbourne",10,1,0,3,13,55,76,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Sam Darcy","Western Bulldogs","INT","Away","Melbourne",5,0,1,1,6,28,58,1,0,0,NA,NA,NA,NA
2023,1,"MCG","Taylor Duryea","Western Bulldogs","Back","Away","Melbourne",5,0,0,6,11,43,78,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Jack Macrae","Western Bulldogs","Mid","Away","Melbourne",14,1,0,19,33,107,78,18,0,0,NA,NA,NA,NA
2023,1,"MCG","Bailey Smith","Western Bulldogs","INT","Away","Melbourne",19,0,1,8,27,96,84,16,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Darcy Macpherson","Gold Coast Suns","Back","Home","Sydney Swans",14,0,0,8,22,NA,86,0,3,3,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Ben Ainsworth","Gold Coast Suns","Mid","Home","Sydney Swans",8,2,0,8,16,NA,86,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Charlie Ballard","Gold Coast Suns","Back","Home","Sydney Swans",8,0,0,5,13,NA,91,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Levi Casboult","Gold Coast Suns","INT","Home","Sydney Swans",3,0,0,1,4,NA,36,3,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Mabior Chol","Gold Coast Suns","Forward","Home","Sydney Swans",5,0,1,1,6,NA,83,3,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Charlie Constable","Gold Coast Suns","Back","Home","Sydney Swans",23,0,0,3,26,NA,81,0,6,6,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Alex Davies","Gold Coast Suns","INT","Home","Sydney Swans",8,0,0,8,16,NA,69,3,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Jy Farrar","Gold Coast Suns","Back","Home","Sydney Swans",11,0,0,7,18,NA,86,0,1,1,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Brayden Fiorini","Gold Coast Suns","SUB","Home","Sydney Swans",7,0,1,2,9,NA,39,3,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Sam Flanders","Gold Coast Suns","Forward","Home","Sydney Swans",9,2,0,10,19,NA,83,4,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Elijah Hollands","Gold Coast Suns","INT","Home","Sydney Swans",12,0,1,3,15,NA,85,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Sam Collins","Gold Coast Suns","Back","Home","Sydney Swans",5,0,0,7,12,NA,78,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Jack Lukosius","Gold Coast Suns","Forward","Home","Sydney Swans",8,0,0,3,11,NA,76,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Noah Anderson","Gold Coast Suns","Mid","Home","Sydney Swans",10,1,1,7,17,NA,82,19,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Jarrod Witts","Gold Coast Suns","Ruck","Home","Sydney Swans",15,0,1,10,25,NA,87,22,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Ben Long","Gold Coast Suns","Back","Home","Sydney Swans",9,0,0,4,13,NA,88,0,1,1,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Touk Miller","Gold Coast Suns","Mid","Home","Sydney Swans",13,0,0,16,29,NA,84,23,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","David Swallow","Gold Coast Suns","Mid","Home","Sydney Swans",13,1,0,7,20,NA,76,7,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Ben King","Gold Coast Suns","Forward","Home","Sydney Swans",1,1,0,4,5,NA,74,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Joel Jeffrey","Gold Coast Suns","Forward","Home","Sydney Swans",5,1,0,2,7,NA,72,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Nick Holman","Gold Coast Suns","Forward","Home","Sydney Swans",7,1,0,8,15,NA,89,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Matt Rowell","Gold Coast Suns","Mid","Home","Sydney Swans",17,0,0,11,28,NA,88,25,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Bodhi Uwland","Gold Coast Suns","INT","Home","Sydney Swans",14,0,0,6,20,NA,79,0,3,2,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Tom McCartin","Sydney Swans","Back","Away","Gold Coast Suns",12,0,0,4,16,NA,89,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Logan McDonald","Sydney Swans","INT","Away","Gold Coast Suns",7,2,0,2,9,NA,72,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Justin McInerney","Sydney Swans","Mid","Away","Gold Coast Suns",15,0,0,8,23,NA,76,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Hayden McLean","Sydney Swans","Forward","Away","Gold Coast Suns",4,1,0,7,11,NA,78,6,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Callum Mills","Sydney Swans","Mid","Away","Gold Coast Suns",8,1,0,11,19,NA,82,10,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Tom Papley","Sydney Swans","Forward","Away","Gold Coast Suns",12,2,0,3,15,NA,86,5,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Luke Parker","Sydney Swans","Mid","Away","Gold Coast Suns",9,0,0,16,25,NA,82,22,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Nick Blakey","Sydney Swans","Back","Away","Gold Coast Suns",18,0,0,2,20,NA,76,0,3,3,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Oliver Florent","Sydney Swans","Back","Away","Gold Coast Suns",9,1,0,9,18,NA,91,0,1,1,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Errol Gulden","Sydney Swans","Mid","Away","Gold Coast Suns",18,1,1,6,24,NA,82,14,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Will Hayward","Sydney Swans","Forward","Away","Gold Coast Suns",11,1,3,8,19,NA,79,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Paddy McCartin","Sydney Swans","INT","Away","Gold Coast Suns",14,0,0,1,15,NA,73,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Lance Franklin","Sydney Swans","Forward","Away","Gold Coast Suns",7,2,1,1,8,NA,77,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Peter Ladhams","Sydney Swans","Ruck","Away","Gold Coast Suns",7,0,0,13,20,NA,74,22,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Dane Rampe","Sydney Swans","Back","Away","Gold Coast Suns",13,0,0,12,25,NA,89,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Chad Warner","Sydney Swans","Mid","Away","Gold Coast Suns",21,0,3,9,30,NA,84,16,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Braeden Campbell","Sydney Swans","Back","Away","Gold Coast Suns",10,0,0,6,16,NA,89,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Isaac Heeney","Sydney Swans","Forward","Away","Gold Coast Suns",8,1,2,4,12,NA,83,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Dylan Stephens","Sydney Swans","INT","Away","Gold Coast Suns",19,1,0,8,27,NA,80,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Harry Cunningham","Sydney Swans","Forward","Away","Gold Coast Suns",9,2,1,4,13,NA,84,0,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Jake Lloyd","Sydney Swans","Back","Away","Gold Coast Suns",15,1,0,13,28,NA,86,0,3,3,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","Matt Roberts","Sydney Swans","SUB","Away","Gold Coast Suns",3,0,0,4,7,NA,12,4,0,0,NA,NA,NA,NA
2023,1,"Heritage Bank Stadium","James Rowbottom","Sydney Swans","INT","Away","Gold Coast Suns",10,0,0,7,17,NA,75,13,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Jake Riccardi","GWS Giants","INT","Home","Adelaide Crows",6,0,1,4,10,NA,72,5,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Sam Taylor","GWS Giants","Back","Home","Adelaide Crows",7,0,0,3,10,NA,93,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Callan Ward","GWS Giants","INT","Home","Adelaide Crows",12,1,2,19,31,NA,79,17,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Jacob Wehr","GWS Giants","Mid","Home","Adelaide Crows",5,0,0,7,12,NA,88,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Harry Perryman","GWS Giants","INT","Home","Adelaide Crows",0,0,0,1,1,NA,3,2,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Jack Buckley","GWS Giants","INT","Home","Adelaide Crows",7,0,0,4,11,NA,86,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Finn Callaghan","GWS Giants","Mid","Home","Adelaide Crows",15,0,0,10,25,NA,84,1,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Isaac Cumming","GWS Giants","Back","Home","Adelaide Crows",12,0,0,9,21,NA,87,0,9,5,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Matt Flynn","GWS Giants","Ruck","Home","Adelaide Crows",3,1,1,5,8,NA,79,26,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Adam Kennedy","GWS Giants","SUB","Home","Adelaide Crows",9,0,0,3,12,NA,77,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","James Peatling","GWS Giants","Forward","Home","Adelaide Crows",5,0,1,3,8,NA,82,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Stephen Coniglio","GWS Giants","Mid","Home","Adelaide Crows",20,1,1,12,32,NA,88,26,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Lachie Ash","GWS Giants","Back","Home","Adelaide Crows",11,0,0,10,21,NA,90,0,3,1,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Connor Idun","GWS Giants","Back","Home","Adelaide Crows",8,0,0,12,20,NA,89,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Josh Kelly","GWS Giants","Mid","Home","Adelaide Crows",12,0,0,14,26,NA,68,21,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Lachie Whitfield","GWS Giants","Back","Home","Adelaide Crows",7,0,0,10,17,NA,48,0,3,3,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Harry Himmelberg","GWS Giants","Forward","Home","Adelaide Crows",7,1,0,0,7,NA,74,0,1,1,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Toby Greene","GWS Giants","Forward","Home","Adelaide Crows",13,4,4,6,19,NA,91,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Nick Haynes","GWS Giants","Back","Home","Adelaide Crows",13,1,0,2,15,NA,74,0,1,1,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Jesse Hogan","GWS Giants","Forward","Home","Adelaide Crows",7,3,1,6,13,NA,89,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Daniel Lloyd","GWS Giants","Forward","Home","Adelaide Crows",4,0,1,6,10,NA,88,1,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Tom Green","GWS Giants","Mid","Home","Adelaide Crows",19,1,0,18,37,NA,86,25,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Brent Daniels","GWS Giants","Forward","Home","Adelaide Crows",6,2,1,3,9,NA,82,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Tyler Brown","Adelaide Crows","SUB","Away","GWS Giants",0,0,0,1,1,NA,29,7,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Jordon Butts","Adelaide Crows","Back","Away","GWS Giants",6,0,0,4,10,NA,87,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Jordan Dawson","Adelaide Crows","Back","Away","GWS Giants",19,0,1,4,23,NA,85,0,8,7,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Brodie Smith","Adelaide Crows","Back","Away","GWS Giants",14,0,0,2,16,NA,85,0,6,4,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Jake Soligo","Adelaide Crows","Mid","Away","GWS Giants",10,0,1,6,16,NA,87,12,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Taylor Walker","Adelaide Crows","Forward","Away","GWS Giants",6,1,2,1,7,NA,82,1,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Rory Laird","Adelaide Crows","Mid","Away","GWS Giants",8,0,2,10,18,NA,77,22,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Reilly O'Brien","Adelaide Crows","Ruck","Away","GWS Giants",7,0,1,5,12,NA,79,24,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Izak Rankine","Adelaide Crows","Forward","Away","GWS Giants",15,2,5,3,18,NA,90,4,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Max Michalanney","Adelaide Crows","Back","Away","GWS Giants",9,0,0,3,12,NA,79,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Rory Sloane","Adelaide Crows","Mid","Away","GWS Giants",12,0,0,6,18,NA,87,1,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Sam Berry","Adelaide Crows","Mid","Away","GWS Giants",9,0,1,3,12,NA,79,22,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Josh Rachele","Adelaide Crows","Forward","Away","GWS Giants",14,3,1,4,18,NA,83,9,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Harry Schoenberg","Adelaide Crows","INT","Away","GWS Giants",11,0,0,5,16,NA,75,12,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Mitchell Hinge","Adelaide Crows","Mid","Away","GWS Giants",11,0,0,4,15,NA,90,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Ben Keays","Adelaide Crows","Forward","Away","GWS Giants",10,1,1,11,21,NA,86,4,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Wayne Milera","Adelaide Crows","INT","Away","GWS Giants",8,0,0,6,14,NA,85,0,1,1,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Tom Doedee","Adelaide Crows","Back","Away","GWS Giants",12,0,0,8,20,NA,95,0,1,1,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Darcy Fogarty","Adelaide Crows","Forward","Away","GWS Giants",8,2,0,6,14,NA,83,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Elliott Himmelberg","Adelaide Crows","INT","Away","GWS Giants",8,1,0,4,12,NA,72,6,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Shane McAdam","Adelaide Crows","INT","Away","GWS Giants",5,1,1,2,7,NA,57,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Nick Murray","Adelaide Crows","Back","Away","GWS Giants",4,0,0,1,5,NA,50,0,0,0,NA,NA,NA,NA
2023,1,"GIANTS Stadium","Luke Pedlar","Adelaide Crows","Forward","Away","GWS Giants",11,1,0,2,13,NA,78,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Karl Amon","Hawthorn","Mid","Home","Essendon",12,1,0,8,20,74,80,2,0,0,NA,NA,NA,NA
2023,1,"MCG","James Blanck","Hawthorn","Back","Home","Essendon",3,0,0,4,7,31,83,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Lachlan Bramble","Hawthorn","Mid","Home","Essendon",12,0,0,6,18,77,87,0,4,4,NA,NA,NA,NA
2023,1,"MCG","Luke Breust","Hawthorn","Forward","Home","Essendon",8,3,1,3,11,73,80,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Will Day","Hawthorn","Back","Home","Essendon",12,0,0,10,22,98,88,8,0,0,NA,NA,NA,NA
2023,1,"MCG","Sam Frost","Hawthorn","Back","Home","Essendon",7,0,0,7,14,55,91,0,1,1,NA,NA,NA,NA
2023,1,"MCG","Fergus Greene","Hawthorn","Forward","Home","Essendon",5,1,0,1,6,30,82,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Blake Hardwick","Hawthorn","Forward","Home","Essendon",12,2,0,5,17,102,90,0,1,0,NA,NA,NA,NA
2023,1,"MCG","Jarman Impey","Hawthorn","INT","Home","Essendon",12,0,0,6,18,75,75,0,1,0,NA,NA,NA,NA
2023,1,"MCG","Changkuoth Jiath","Hawthorn","Back","Home","Essendon",11,1,0,8,19,58,76,0,2,2,NA,NA,NA,NA
2023,1,"MCG","Jacob Koschitzke","Hawthorn","Forward","Home","Essendon",3,0,1,1,4,22,49,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Connor Macdonald","Hawthorn","INT","Home","Essendon",15,0,0,5,20,89,79,3,0,0,NA,NA,NA,NA
2023,1,"MCG","Cam Mackenzie","Hawthorn","INT","Home","Essendon",13,0,0,5,18,75,80,16,0,0,NA,NA,NA,NA
2023,1,"MCG","James Worpel","Hawthorn","Mid","Home","Essendon",18,0,2,11,29,96,81,24,0,0,NA,NA,NA,NA
2023,1,"MCG","Chad Wingard","Hawthorn","Forward","Home","Essendon",8,1,2,5,13,56,59,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Dylan Moore","Hawthorn","Forward","Home","Essendon",10,0,0,10,20,86,80,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Lloyd Meek","Hawthorn","INT","Home","Essendon",3,0,0,6,9,49,71,14,0,0,NA,NA,NA,NA
2023,1,"MCG","James Sicily","Hawthorn","Back","Home","Essendon",22,0,1,8,30,130,93,2,1,1,NA,NA,NA,NA
2023,1,"MCG","Jai Newcombe","Hawthorn","Mid","Home","Essendon",8,0,0,11,19,67,86,22,0,0,NA,NA,NA,NA
2023,1,"MCG","Josh Ward","Hawthorn","Ruck","Home","Essendon",12,0,1,14,26,102,83,8,0,0,NA,NA,NA,NA
2023,1,"MCG","Ned Reeves","Hawthorn","Back","Home","Essendon",3,0,0,3,6,34,71,17,0,0,NA,NA,NA,NA
2023,1,"MCG","Finn Maginness","Hawthorn","Mid","Home","Essendon",9,0,0,3,12,49,96,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Conor Nash","Hawthorn","SUB","Home","Essendon",6,0,0,6,12,41,41,8,0,0,NA,NA,NA,NA
2023,1,"MCG","Mason Redman","Essendon","Back","Away","Hawthorn",22,2,0,2,24,104,79,0,6,5,NA,NA,NA,NA
2023,1,"MCG","Jordan Ridley","Essendon","Back","Away","Hawthorn",16,1,0,4,20,87,88,0,5,5,NA,NA,NA,NA
2023,1,"MCG","Will Setterfield","Essendon","INT","Away","Hawthorn",12,1,0,13,25,122,77,23,0,0,NA,NA,NA,NA
2023,1,"MCG","Dylan Shiel","Essendon","Mid","Away","Hawthorn",12,0,0,11,23,70,71,21,0,0,NA,NA,NA,NA
2023,1,"MCG","Sam Weideman","Essendon","Forward","Away","Hawthorn",7,2,1,4,11,71,83,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Brandon Zerk-Thatcher","Essendon","Back","Away","Hawthorn",12,0,0,7,19,68,88,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Sam Draper","Essendon","Ruck","Away","Hawthorn",7,2,0,1,8,47,77,18,0,0,NA,NA,NA,NA
2023,1,"MCG","Kyle Langford","Essendon","Forward","Away","Hawthorn",17,0,1,5,22,95,91,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Andrew McGrath","Essendon","Back","Away","Hawthorn",12,0,0,13,25,81,79,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Archie Perkins","Essendon","Forward","Away","Hawthorn",17,3,3,3,20,104,86,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Darcy Parish","Essendon","Mid","Away","Hawthorn",22,0,0,15,37,107,81,26,0,0,NA,NA,NA,NA
2023,1,"MCG","Jake Kelly","Essendon","Back","Away","Hawthorn",8,0,0,8,16,56,95,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Jayden Laverde","Essendon","Back","Away","Hawthorn",11,0,0,11,22,94,93,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Sam Durham","Essendon","Forward","Away","Hawthorn",12,1,0,7,19,89,76,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Nic Martin","Essendon","Mid","Away","Hawthorn",11,0,0,10,21,76,93,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Jye Caldwell","Essendon","INT","Away","Hawthorn",9,1,0,7,16,53,78,2,0,0,NA,NA,NA,NA
2023,1,"MCG","Alwyn Davey Jnr","Essendon","Forward","Away","Hawthorn",7,1,0,2,9,58,78,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Harrison Jones","Essendon","Forward","Away","Hawthorn",6,1,1,6,12,56,62,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Anthony McDonald-Tipungwuti","Essendon","SUB","Away","Hawthorn",3,1,1,1,4,27,21,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Jye Menzie","Essendon","Mid","Away","Hawthorn",7,2,1,5,12,74,80,0,0,0,NA,NA,NA,NA
2023,1,"MCG","Zach Merrett","Essendon","Mid","Away","Hawthorn",14,0,1,15,29,107,88,21,0,0,NA,NA,NA,NA
2023,1,"MCG","Andrew Phillips","Essendon","INT","Away","Hawthorn",3,0,0,1,4,24,58,13,0,0,NA,NA,NA,NA
